# ---------------------------------- WARNING ----------------------------------------,,,,
# The data you have obtained from this automated U.S. Geological Survey database,,,,
# have not received Director's approval and as such are provisional and subject to,,,,
# revision.  The data are released on the condition that neither the USGS nor the,,,,
# United States Government may be held liable for any damages resulting from its use.,,,,
# Additional info: http://waterdata.usgs.gov/nwis/help/?provisional,,,,
#,,,,
# File-format description:  http://waterdata.usgs.gov/nwis/?tab_delimited_format_info,,,,
# Automated-retrieval info: http://waterdata.usgs.gov/nwis/?automated_retrieval_info,,,,
#,,,,
# Contact:   gs-w_support_nwisweb@usgs.gov,,,,
# retrieved: 2012-01-11 22:44:35 EST       (vaww02),,,,
#,,,,
# Data for the following 1 site(s) are contained in this file,,,,
"#    USGS 07134180 ARKANSAS RIVER NEAR GRANADA, CO.",,,,
# -----------------------------------------------------------------------------------,,,,
#,,,,
# Data provided for site 07134180,,,,
#    DD parameter statistic   Description,,,,
"#    04   00060     00003     Discharge, cubic feet per second (Mean)",,,,
#,,,,
# Data-value qualification codes included in this output: ,,,,
#     A  Approved for publication -- Processing and review completed.  ,,,,
#     P  Provisional data subject to revision.  ,,,,
#     e  Value has been estimated.  ,,,,
# ,,,,
agency_cd,site_no,datetime,04_00060_00003,04_00060_00003_cd
USGS,7134180,11/7/2002,3.5,A
USGS,7134180,11/8/2002,3.6,A
USGS,7134180,11/9/2002,3.6,A
USGS,7134180,11/10/2002,3.5,A
USGS,7134180,11/11/2002,3.4,A
USGS,7134180,11/12/2002,3.4,A
USGS,7134180,11/13/2002,3.4,A
USGS,7134180,11/14/2002,3.3,A
USGS,7134180,11/15/2002,3.3,A
USGS,7134180,11/16/2002,3.2,A
USGS,7134180,11/17/2002,14,A
USGS,7134180,11/18/2002,23,A
USGS,7134180,11/19/2002,24,A
USGS,7134180,11/20/2002,25,A
USGS,7134180,11/21/2002,25,A
USGS,7134180,11/22/2002,25,A
USGS,7134180,11/23/2002,25,A
USGS,7134180,11/24/2002,24,A
USGS,7134180,11/25/2002,24,A
USGS,7134180,11/26/2002,25,A
USGS,7134180,11/27/2002,25,A
USGS,7134180,11/28/2002,26,A
USGS,7134180,11/29/2002,27,A
USGS,7134180,11/30/2002,26,A
USGS,7134180,12/1/2002,27,A
USGS,7134180,12/2/2002,28,A
USGS,7134180,12/3/2002,27,A
USGS,7134180,12/4/2002,30,A
USGS,7134180,12/5/2002,29,A
USGS,7134180,12/6/2002,30,A
USGS,7134180,12/7/2002,30,A
USGS,7134180,12/8/2002,30,A
USGS,7134180,12/9/2002,31,A
USGS,7134180,12/10/2002,31,A
USGS,7134180,12/11/2002,32,A
USGS,7134180,12/12/2002,32,A
USGS,7134180,12/13/2002,32,A
USGS,7134180,12/14/2002,32,A
USGS,7134180,12/15/2002,32,A
USGS,7134180,12/16/2002,32,A
USGS,7134180,12/17/2002,34,A
USGS,7134180,12/18/2002,33,A
USGS,7134180,12/19/2002,31,A
USGS,7134180,12/20/2002,32,A
USGS,7134180,12/21/2002,32,A
USGS,7134180,12/22/2002,32,A
USGS,7134180,12/23/2002,32,A
USGS,7134180,12/24/2002,33,A
USGS,7134180,12/25/2002,33,A
USGS,7134180,12/26/2002,33,A
USGS,7134180,12/27/2002,34,A
USGS,7134180,12/28/2002,36,A
USGS,7134180,12/29/2002,37,A
USGS,7134180,12/30/2002,36,A
USGS,7134180,12/31/2002,35,A
USGS,7134180,1/1/2003,36,A
USGS,7134180,1/2/2003,36,A
USGS,7134180,1/3/2003,36,A
USGS,7134180,1/4/2003,36,A
USGS,7134180,1/5/2003,36,A
USGS,7134180,1/6/2003,36,A
USGS,7134180,1/7/2003,36,A
USGS,7134180,1/8/2003,37,A
USGS,7134180,1/9/2003,36,A
USGS,7134180,1/10/2003,35,A
USGS,7134180,1/11/2003,36,A
USGS,7134180,1/12/2003,37,A
USGS,7134180,1/13/2003,37,A
USGS,7134180,1/14/2003,37,A
USGS,7134180,1/15/2003,37,A
USGS,7134180,1/16/2003,37,A
USGS,7134180,1/17/2003,37,A
USGS,7134180,1/18/2003,38,A
USGS,7134180,1/19/2003,39,A
USGS,7134180,1/20/2003,39,A
USGS,7134180,1/21/2003,38,A
USGS,7134180,1/22/2003,37,A
USGS,7134180,1/23/2003,34,A
USGS,7134180,1/24/2003,38,A
USGS,7134180,1/25/2003,39,A
USGS,7134180,1/26/2003,37,A
USGS,7134180,1/27/2003,39,A
USGS,7134180,1/28/2003,39,A
USGS,7134180,1/29/2003,39,A
USGS,7134180,1/30/2003,39,A
USGS,7134180,1/31/2003,40,A
USGS,7134180,2/1/2003,40,A
USGS,7134180,2/2/2003,40,A
USGS,7134180,2/3/2003,41,A
USGS,7134180,2/4/2003,41,A
USGS,7134180,2/5/2003,40,A
USGS,7134180,2/6/2003,40,A
USGS,7134180,2/7/2003,40,A
USGS,7134180,2/8/2003,40,A
USGS,7134180,2/9/2003,42,A
USGS,7134180,2/10/2003,43,A
USGS,7134180,2/11/2003,43,A
USGS,7134180,2/12/2003,44,A
USGS,7134180,2/13/2003,44,A
USGS,7134180,2/14/2003,46,A
USGS,7134180,2/15/2003,44,A
USGS,7134180,2/16/2003,44,A
USGS,7134180,2/17/2003,45,A
USGS,7134180,2/18/2003,44,A
USGS,7134180,2/19/2003,44,A
USGS,7134180,2/20/2003,44,A
USGS,7134180,2/21/2003,45,A
USGS,7134180,2/22/2003,46,A
USGS,7134180,2/23/2003,46,A
USGS,7134180,2/24/2003,45,A
USGS,7134180,2/25/2003,43,A
USGS,7134180,2/26/2003,46,A
USGS,7134180,2/27/2003,48,A
USGS,7134180,2/28/2003,49,A
USGS,7134180,3/1/2003,49,A
USGS,7134180,3/2/2003,48,A
USGS,7134180,3/3/2003,49,A
USGS,7134180,3/4/2003,49,A
USGS,7134180,3/5/2003,49,A
USGS,7134180,3/6/2003,48,A
USGS,7134180,3/7/2003,47,A
USGS,7134180,3/8/2003,50,A
USGS,7134180,3/9/2003,53,A
USGS,7134180,3/10/2003,54,A
USGS,7134180,3/11/2003,52,A
USGS,7134180,3/12/2003,49,A
USGS,7134180,3/13/2003,47,A
USGS,7134180,3/14/2003,46,A
USGS,7134180,3/15/2003,46,A
USGS,7134180,3/16/2003,47,A
USGS,7134180,3/17/2003,26,A
USGS,7134180,3/18/2003,6.7,A
USGS,7134180,3/19/2003,30,A
USGS,7134180,3/20/2003,50,A
USGS,7134180,3/21/2003,49,A
USGS,7134180,3/22/2003,48,A
USGS,7134180,3/23/2003,32,A
USGS,7134180,3/24/2003,7.7,A
USGS,7134180,3/25/2003,6.8,A
USGS,7134180,3/26/2003,6.3,A
USGS,7134180,3/27/2003,5.5,A
USGS,7134180,3/28/2003,4.8,A
USGS,7134180,3/29/2003,4.5,A
USGS,7134180,3/30/2003,4.5,A
USGS,7134180,3/31/2003,6.9,A
USGS,7134180,4/1/2003,3.9,A
USGS,7134180,4/2/2003,3.7,A
USGS,7134180,4/3/2003,3.7,A
USGS,7134180,4/4/2003,3.6,A
USGS,7134180,4/5/2003,3.6,A
USGS,7134180,4/6/2003,3.5,A
USGS,7134180,4/7/2003,3.3,A
USGS,7134180,4/8/2003,3.4,A
USGS,7134180,4/9/2003,3.5,A
USGS,7134180,4/10/2003,3.6,A
USGS,7134180,4/11/2003,3.7,A
USGS,7134180,4/12/2003,3.7,A
USGS,7134180,4/13/2003,3.8,A
USGS,7134180,4/14/2003,3.7,A
USGS,7134180,4/15/2003,4.1,A
USGS,7134180,4/16/2003,3.8,A
USGS,7134180,4/17/2003,3.8,A
USGS,7134180,4/18/2003,4,A
USGS,7134180,4/19/2003,4,A
USGS,7134180,4/20/2003,5.2,A
USGS,7134180,4/21/2003,8,A
USGS,7134180,4/22/2003,8.8,A
USGS,7134180,4/23/2003,7.5,A
USGS,7134180,4/24/2003,7,A
USGS,7134180,4/25/2003,7.3,A
USGS,7134180,4/26/2003,8.6,A
USGS,7134180,4/27/2003,8.6,A
USGS,7134180,4/28/2003,9.3,A
USGS,7134180,4/29/2003,9.2,A
USGS,7134180,4/30/2003,8.7,A
USGS,7134180,5/1/2003,8.1,A
USGS,7134180,5/2/2003,10,A
USGS,7134180,5/3/2003,10,A
USGS,7134180,5/4/2003,4.1,A
USGS,7134180,5/5/2003,3.7,A
USGS,7134180,5/6/2003,3.6,A
USGS,7134180,5/7/2003,3.6,A
USGS,7134180,5/8/2003,3.4,A
USGS,7134180,5/9/2003,3.4,A
USGS,7134180,5/10/2003,3.2,A
USGS,7134180,5/11/2003,3.2,A
USGS,7134180,5/12/2003,3.3,A
USGS,7134180,5/13/2003,3.2,A
USGS,7134180,5/14/2003,3.2,A
USGS,7134180,5/15/2003,3.6,A
USGS,7134180,5/16/2003,3.4,A
USGS,7134180,5/17/2003,3.3,A
USGS,7134180,5/18/2003,3.4,A
USGS,7134180,5/19/2003,3.3,A
USGS,7134180,5/20/2003,3.3,A
USGS,7134180,5/21/2003,3.5,A
USGS,7134180,5/22/2003,3.5,A
USGS,7134180,5/23/2003,3.6,A
USGS,7134180,5/24/2003,3.7,A
USGS,7134180,5/25/2003,3.9,A
USGS,7134180,5/26/2003,3.7,A
USGS,7134180,5/27/2003,3.6,A
USGS,7134180,5/28/2003,3.6,A
USGS,7134180,5/29/2003,3.5,A
USGS,7134180,5/30/2003,4,A
USGS,7134180,5/31/2003,3.8,A
USGS,7134180,6/1/2003,3.5,A
USGS,7134180,6/2/2003,3.5,A
USGS,7134180,6/3/2003,9.2,A
USGS,7134180,6/4/2003,25,A
USGS,7134180,6/5/2003,65,A
USGS,7134180,6/6/2003,77,A
USGS,7134180,6/7/2003,93,A
USGS,7134180,6/8/2003,96,A
USGS,7134180,6/9/2003,82,A
USGS,7134180,6/10/2003,95,A
USGS,7134180,6/11/2003,88,A
USGS,7134180,6/12/2003,83,A
USGS,7134180,6/13/2003,81,A
USGS,7134180,6/14/2003,80,A
USGS,7134180,6/15/2003,78,A
USGS,7134180,6/16/2003,42,A
USGS,7134180,6/17/2003,11,A
USGS,7134180,6/18/2003,64,A
USGS,7134180,6/19/2003,123,A
USGS,7134180,6/20/2003,142,A
USGS,7134180,6/21/2003,111,A
USGS,7134180,6/22/2003,84,A
USGS,7134180,6/23/2003,63,A
USGS,7134180,6/24/2003,27,A
USGS,7134180,6/25/2003,26,A
USGS,7134180,6/26/2003,23,A
USGS,7134180,6/27/2003,27,A
USGS,7134180,6/28/2003,21,A
USGS,7134180,6/29/2003,19,A
USGS,7134180,6/30/2003,13,A
USGS,7134180,7/1/2003,11,A
USGS,7134180,7/2/2003,17,A
USGS,7134180,7/3/2003,40,A
USGS,7134180,7/4/2003,13,A
USGS,7134180,7/5/2003,7.7,A
USGS,7134180,7/6/2003,4.5,A
USGS,7134180,7/7/2003,4.1,A
USGS,7134180,7/8/2003,4.1,A
USGS,7134180,7/9/2003,4,A
USGS,7134180,7/10/2003,4,A
USGS,7134180,7/11/2003,4.1,A
USGS,7134180,7/12/2003,3.9,A
USGS,7134180,7/13/2003,3.7,A
USGS,7134180,7/14/2003,3.7,A
USGS,7134180,7/15/2003,3.4,A
USGS,7134180,7/16/2003,3.2,A
USGS,7134180,7/17/2003,3.1,A
USGS,7134180,7/18/2003,3,A
USGS,7134180,7/19/2003,3,A
USGS,7134180,7/20/2003,2.9,A
USGS,7134180,7/21/2003,3,A
USGS,7134180,7/22/2003,3.1,A
USGS,7134180,7/23/2003,3.1,A
USGS,7134180,7/24/2003,3.2,A
USGS,7134180,7/25/2003,3.2,A
USGS,7134180,7/26/2003,3.1,A
USGS,7134180,7/27/2003,3.1,A
USGS,7134180,7/28/2003,3.2,A
USGS,7134180,7/29/2003,3.5,A
USGS,7134180,7/30/2003,3.4,A
USGS,7134180,7/31/2003,3.4,A
USGS,7134180,8/1/2003,3.3,A
USGS,7134180,8/2/2003,3.2,A
USGS,7134180,8/3/2003,3.2,A
USGS,7134180,8/4/2003,3.2,A
USGS,7134180,8/5/2003,3.3,A
USGS,7134180,8/6/2003,3.2,A
USGS,7134180,8/7/2003,3.3,A
USGS,7134180,8/8/2003,3.2,A
USGS,7134180,8/9/2003,3.2,A
USGS,7134180,8/10/2003,3.2,A
USGS,7134180,8/11/2003,3.2,A
USGS,7134180,8/12/2003,3.1,A
USGS,7134180,8/13/2003,3,A
USGS,7134180,8/14/2003,3.1,A
USGS,7134180,8/15/2003,3.2,A
USGS,7134180,8/16/2003,3.1,A
USGS,7134180,8/17/2003,3.1,A
USGS,7134180,8/18/2003,3.1,A
USGS,7134180,8/19/2003,3.1,A
USGS,7134180,8/20/2003,3.1,A
USGS,7134180,8/21/2003,3.6,A
USGS,7134180,8/22/2003,3.4,A
USGS,7134180,8/23/2003,3.2,A
USGS,7134180,8/24/2003,3.1,A
USGS,7134180,8/25/2003,3.1,A
USGS,7134180,8/26/2003,3,A
USGS,7134180,8/27/2003,3,A
USGS,7134180,8/28/2003,3,A
USGS,7134180,8/29/2003,3.5,A
USGS,7134180,8/30/2003,3.2,A
USGS,7134180,8/31/2003,3.1,A
USGS,7134180,9/1/2003,3.1,A
USGS,7134180,9/2/2003,3.1,A
USGS,7134180,9/3/2003,3,A
USGS,7134180,9/4/2003,3,A
USGS,7134180,9/5/2003,3,A
USGS,7134180,9/6/2003,3,A
USGS,7134180,9/7/2003,3.2,A
USGS,7134180,9/8/2003,3.3,A
USGS,7134180,9/9/2003,3.4,A
USGS,7134180,9/10/2003,3.4,A
USGS,7134180,9/11/2003,3.2,A
USGS,7134180,9/12/2003,3.3,A
USGS,7134180,9/13/2003,3.2,A
USGS,7134180,9/14/2003,3.4,A
USGS,7134180,9/15/2003,3.6,A
USGS,7134180,9/16/2003,3.6,A
USGS,7134180,9/17/2003,3.5,A
USGS,7134180,9/18/2003,3.2,A
USGS,7134180,9/19/2003,3.2,A
USGS,7134180,9/20/2003,3.3,A
USGS,7134180,9/21/2003,3.4,A
USGS,7134180,9/22/2003,4.3,A
USGS,7134180,9/23/2003,3.1,A
USGS,7134180,9/24/2003,3,A
USGS,7134180,9/25/2003,3.1,A
USGS,7134180,9/26/2003,3.2,A
USGS,7134180,9/27/2003,3.1,A
USGS,7134180,9/28/2003,3.1,A
USGS,7134180,9/29/2003,3.3,A
USGS,7134180,9/30/2003,3.1,A
USGS,7134180,10/1/2003,3.7,A
USGS,7134180,10/2/2003,3.9,A
USGS,7134180,10/3/2003,3.8,A
USGS,7134180,10/4/2003,3.8,A
USGS,7134180,10/5/2003,3.8,A
USGS,7134180,10/6/2003,3.9,A
USGS,7134180,10/7/2003,3.8,A
USGS,7134180,10/8/2003,3.9,A
USGS,7134180,10/9/2003,3.6,A
USGS,7134180,10/10/2003,3.6,A
USGS,7134180,10/11/2003,3.2,A
USGS,7134180,10/12/2003,3.3,A
USGS,7134180,10/13/2003,3.2,A
USGS,7134180,10/14/2003,3.4,A
USGS,7134180,10/15/2003,3.7,A
USGS,7134180,10/16/2003,3.5,A
USGS,7134180,10/17/2003,3.5,A
USGS,7134180,10/18/2003,3.6,A
USGS,7134180,10/19/2003,3.5,A
USGS,7134180,10/20/2003,3.4,A
USGS,7134180,10/21/2003,3.4,A
USGS,7134180,10/22/2003,3.4,A
USGS,7134180,10/23/2003,3.5,A
USGS,7134180,10/24/2003,3.4,A
USGS,7134180,10/25/2003,3.2,A
USGS,7134180,10/26/2003,3.3,A
USGS,7134180,10/27/2003,3.5,A
USGS,7134180,10/28/2003,3.6,A
USGS,7134180,10/29/2003,3.8,A
USGS,7134180,10/30/2003,3.4,A
USGS,7134180,10/31/2003,3.5,A
USGS,7134180,11/1/2003,4,A
USGS,7134180,11/2/2003,3.5,A
USGS,7134180,11/3/2003,3.6,A
USGS,7134180,11/4/2003,3.6,A
USGS,7134180,11/5/2003,3.2,A
USGS,7134180,11/6/2003,3.2,A
USGS,7134180,11/7/2003,3.2,A
USGS,7134180,11/8/2003,3,A
USGS,7134180,11/9/2003,3.2,A
USGS,7134180,11/10/2003,3.2,A
USGS,7134180,11/11/2003,3.1,A
USGS,7134180,11/12/2003,3,A
USGS,7134180,11/13/2003,3,A
USGS,7134180,11/14/2003,3.1,A
USGS,7134180,11/15/2003,3.1,A
USGS,7134180,11/16/2003,3.1,A
USGS,7134180,11/17/2003,3.1,A
USGS,7134180,11/18/2003,3,A
USGS,7134180,11/19/2003,3.1,A
USGS,7134180,11/20/2003,3.2,A
USGS,7134180,11/21/2003,3.1,A
USGS,7134180,11/22/2003,3,A
USGS,7134180,11/23/2003,2.9,A
USGS,7134180,11/24/2003,3,A
USGS,7134180,11/25/2003,3,A
USGS,7134180,11/26/2003,3,A
USGS,7134180,11/27/2003,2.9,A
USGS,7134180,11/28/2003,2.9,A
USGS,7134180,11/29/2003,3,A
USGS,7134180,11/30/2003,14,A
USGS,7134180,12/1/2003,25,A
USGS,7134180,12/2/2003,26,A
USGS,7134180,12/3/2003,27,A
USGS,7134180,12/4/2003,27,A
USGS,7134180,12/5/2003,28,A
USGS,7134180,12/6/2003,28,A
USGS,7134180,12/7/2003,29,A
USGS,7134180,12/8/2003,29,A
USGS,7134180,12/9/2003,29,A
USGS,7134180,12/10/2003,28,A:e
USGS,7134180,12/11/2003,29,A
USGS,7134180,12/12/2003,30,A
USGS,7134180,12/13/2003,28,A:e
USGS,7134180,12/14/2003,30,A
USGS,7134180,12/15/2003,30,A
USGS,7134180,12/16/2003,28,A:e
USGS,7134180,12/17/2003,28,A:e
USGS,7134180,12/18/2003,29,A
USGS,7134180,12/19/2003,28,A:e
USGS,7134180,12/20/2003,29,A
USGS,7134180,12/21/2003,29,A
USGS,7134180,12/22/2003,29,A
USGS,7134180,12/23/2003,29,A
USGS,7134180,12/24/2003,28,A:e
USGS,7134180,12/25/2003,29,A
USGS,7134180,12/26/2003,30,A
USGS,7134180,12/27/2003,29,A
USGS,7134180,12/28/2003,28,A:e
USGS,7134180,12/29/2003,28,A:e
USGS,7134180,12/30/2003,29,A:e
USGS,7134180,12/31/2003,29,A
USGS,7134180,1/1/2004,30,A
USGS,7134180,1/2/2004,30,A
USGS,7134180,1/3/2004,30,A
USGS,7134180,1/4/2004,30,A
USGS,7134180,1/5/2004,29,A:e
USGS,7134180,1/6/2004,28,A:e
USGS,7134180,1/7/2004,29,A:e
USGS,7134180,1/8/2004,30,A:e
USGS,7134180,1/9/2004,31,A
USGS,7134180,1/10/2004,30,A
USGS,7134180,1/11/2004,30,A
USGS,7134180,1/12/2004,30,A
USGS,7134180,1/13/2004,30,A
USGS,7134180,1/14/2004,30,A
USGS,7134180,1/15/2004,31,A
USGS,7134180,1/16/2004,32,A
USGS,7134180,1/17/2004,31,A
USGS,7134180,1/18/2004,30,A
USGS,7134180,1/19/2004,30,A
USGS,7134180,1/20/2004,29,A
USGS,7134180,1/21/2004,29,A
USGS,7134180,1/22/2004,29,A
USGS,7134180,1/23/2004,30,A
USGS,7134180,1/24/2004,30,A
USGS,7134180,1/25/2004,31,A
USGS,7134180,1/26/2004,30,A
USGS,7134180,1/27/2004,29,A:e
USGS,7134180,1/28/2004,29,A:e
USGS,7134180,1/29/2004,29,A:e
USGS,7134180,1/30/2004,30,A
USGS,7134180,1/31/2004,30,A
USGS,7134180,2/1/2004,31,A
USGS,7134180,2/2/2004,29,A:e
USGS,7134180,2/3/2004,30,A
USGS,7134180,2/4/2004,30,A
USGS,7134180,2/5/2004,31,A
USGS,7134180,2/6/2004,30,A
USGS,7134180,2/7/2004,29,A
USGS,7134180,2/8/2004,30,A
USGS,7134180,2/9/2004,30,A
USGS,7134180,2/10/2004,29,A
USGS,7134180,2/11/2004,29,A
USGS,7134180,2/12/2004,26,A:e
USGS,7134180,2/13/2004,26,A:e
USGS,7134180,2/14/2004,27,A:e
USGS,7134180,2/15/2004,28,A
USGS,7134180,2/16/2004,28,A
USGS,7134180,2/17/2004,28,A
USGS,7134180,2/18/2004,29,A
USGS,7134180,2/19/2004,29,A
USGS,7134180,2/20/2004,29,A
USGS,7134180,2/21/2004,29,A
USGS,7134180,2/22/2004,29,A
USGS,7134180,2/23/2004,28,A
USGS,7134180,2/24/2004,28,A
USGS,7134180,2/25/2004,28,A
USGS,7134180,2/26/2004,28,A
USGS,7134180,2/27/2004,29,A
USGS,7134180,2/28/2004,29,A
USGS,7134180,2/29/2004,29,A
USGS,7134180,3/1/2004,28,A
USGS,7134180,3/2/2004,27,A
USGS,7134180,3/3/2004,29,A
USGS,7134180,3/4/2004,29,A
USGS,7134180,3/5/2004,30,A
USGS,7134180,3/6/2004,29,A
USGS,7134180,3/7/2004,28,A
USGS,7134180,3/8/2004,28,A
USGS,7134180,3/9/2004,29,A
USGS,7134180,3/10/2004,29,A
USGS,7134180,3/11/2004,20,A
USGS,7134180,3/12/2004,8.2,A
USGS,7134180,3/13/2004,7.3,A
USGS,7134180,3/14/2004,6.6,A
USGS,7134180,3/15/2004,6.2,A
USGS,7134180,3/16/2004,5.8,A
USGS,7134180,3/17/2004,6.3,A
USGS,7134180,3/18/2004,7.1,A
USGS,7134180,3/19/2004,9.1,A
USGS,7134180,3/20/2004,12,A
USGS,7134180,3/21/2004,16,A
USGS,7134180,3/22/2004,21,A
USGS,7134180,3/23/2004,29,A
USGS,7134180,3/24/2004,32,A
USGS,7134180,3/25/2004,33,A
USGS,7134180,3/26/2004,36,A
USGS,7134180,3/27/2004,38,A
USGS,7134180,3/28/2004,193,A
USGS,7134180,3/29/2004,288,A
USGS,7134180,3/30/2004,343,A
USGS,7134180,3/31/2004,386,A
USGS,7134180,4/1/2004,424,A
USGS,7134180,4/2/2004,453,A
USGS,7134180,4/3/2004,489,A
USGS,7134180,4/4/2004,514,A
USGS,7134180,4/5/2004,651,A
USGS,7134180,4/6/2004,749,A
USGS,7134180,4/7/2004,740,A
USGS,7134180,4/8/2004,709,A
USGS,7134180,4/9/2004,614,A
USGS,7134180,4/10/2004,588,A
USGS,7134180,4/11/2004,577,A
USGS,7134180,4/12/2004,500,A
USGS,7134180,4/13/2004,197,A
USGS,7134180,4/14/2004,126,A
USGS,7134180,4/15/2004,87,A
USGS,7134180,4/16/2004,51,A
USGS,7134180,4/17/2004,39,A
USGS,7134180,4/18/2004,34,A
USGS,7134180,4/19/2004,26,A
USGS,7134180,4/20/2004,18,A
USGS,7134180,4/21/2004,13,A
USGS,7134180,4/22/2004,8.9,A
USGS,7134180,4/23/2004,23,A
USGS,7134180,4/24/2004,63,A
USGS,7134180,4/25/2004,50,A
USGS,7134180,4/26/2004,35,A
USGS,7134180,4/27/2004,38,A
USGS,7134180,4/28/2004,38,A
USGS,7134180,4/29/2004,37,A
USGS,7134180,4/30/2004,88,A
USGS,7134180,5/1/2004,144,A
USGS,7134180,5/2/2004,99,A
USGS,7134180,5/3/2004,81,A
USGS,7134180,5/4/2004,55,A
USGS,7134180,5/5/2004,28,A
USGS,7134180,5/6/2004,29,A
USGS,7134180,5/7/2004,38,A
USGS,7134180,5/8/2004,48,A
USGS,7134180,5/9/2004,49,A
USGS,7134180,5/10/2004,51,A
USGS,7134180,5/11/2004,51,A
USGS,7134180,5/12/2004,32,A
USGS,7134180,5/13/2004,20,A
USGS,7134180,5/14/2004,18,A
USGS,7134180,5/15/2004,15,A
USGS,7134180,5/16/2004,15,A
USGS,7134180,5/17/2004,12,A
USGS,7134180,5/18/2004,6.3,A
USGS,7134180,5/19/2004,6.1,A
USGS,7134180,5/20/2004,5.8,A
USGS,7134180,5/21/2004,15,A
USGS,7134180,5/22/2004,28,A
USGS,7134180,5/23/2004,26,A
USGS,7134180,5/24/2004,18,A
USGS,7134180,5/25/2004,13,A
USGS,7134180,5/26/2004,9.4,A
USGS,7134180,5/27/2004,3.5,A
USGS,7134180,5/28/2004,3.2,A
USGS,7134180,5/29/2004,3.1,A
USGS,7134180,5/30/2004,2.9,A
USGS,7134180,5/31/2004,2.8,A
USGS,7134180,6/1/2004,5,A
USGS,7134180,6/2/2004,2.6,A
USGS,7134180,6/3/2004,2.5,A
USGS,7134180,6/4/2004,2.6,A
USGS,7134180,6/5/2004,3.2,A
USGS,7134180,6/6/2004,4.3,A
USGS,7134180,6/7/2004,5.7,A
USGS,7134180,6/8/2004,3.8,A
USGS,7134180,6/9/2004,4.5,A
USGS,7134180,6/10/2004,42,A
USGS,7134180,6/11/2004,51,A
USGS,7134180,6/12/2004,25,A
USGS,7134180,6/13/2004,4.8,A
USGS,7134180,6/14/2004,4.1,A
USGS,7134180,6/15/2004,4.1,A
USGS,7134180,6/16/2004,4.9,A
USGS,7134180,6/17/2004,19,A
USGS,7134180,6/18/2004,73,A
USGS,7134180,6/19/2004,188,A
USGS,7134180,6/20/2004,145,A
USGS,7134180,6/21/2004,233,A
USGS,7134180,6/22/2004,317,A
USGS,7134180,6/23/2004,197,A
USGS,7134180,6/24/2004,164,A
USGS,7134180,6/25/2004,144,A
USGS,7134180,6/26/2004,134,A
USGS,7134180,6/27/2004,127,A
USGS,7134180,6/28/2004,117,A
USGS,7134180,6/29/2004,112,A
USGS,7134180,6/30/2004,124,A
USGS,7134180,7/1/2004,144,A
USGS,7134180,7/2/2004,128,A
USGS,7134180,7/3/2004,123,A
USGS,7134180,7/4/2004,113,A
USGS,7134180,7/5/2004,103,A
USGS,7134180,7/6/2004,102,A
USGS,7134180,7/7/2004,117,A
USGS,7134180,7/8/2004,95,A
USGS,7134180,7/9/2004,81,A
USGS,7134180,7/10/2004,77,A
USGS,7134180,7/11/2004,60,A
USGS,7134180,7/12/2004,26,A
USGS,7134180,7/13/2004,25,A
USGS,7134180,7/14/2004,18,A
USGS,7134180,7/15/2004,12,A
USGS,7134180,7/16/2004,12,A
USGS,7134180,7/17/2004,11,A
USGS,7134180,7/18/2004,8.9,A
USGS,7134180,7/19/2004,9,A
USGS,7134180,7/20/2004,12,A
USGS,7134180,7/21/2004,23,A
USGS,7134180,7/22/2004,24,A
USGS,7134180,7/23/2004,97,A
USGS,7134180,7/24/2004,82,A
USGS,7134180,7/25/2004,74,A
USGS,7134180,7/26/2004,70,A
USGS,7134180,7/27/2004,41,A
USGS,7134180,7/28/2004,30,A
USGS,7134180,7/29/2004,33,A
USGS,7134180,7/30/2004,34,A
USGS,7134180,7/31/2004,62,A
USGS,7134180,8/1/2004,79,A
USGS,7134180,8/2/2004,49,A
USGS,7134180,8/3/2004,34,A
USGS,7134180,8/4/2004,45,A
USGS,7134180,8/5/2004,39,A
USGS,7134180,8/6/2004,45,A
USGS,7134180,8/7/2004,45,A
USGS,7134180,8/8/2004,89,A
USGS,7134180,8/9/2004,138,A
USGS,7134180,8/10/2004,113,A
USGS,7134180,8/11/2004,99,A
USGS,7134180,8/12/2004,93,A
USGS,7134180,8/13/2004,100,A
USGS,7134180,8/14/2004,95,A
USGS,7134180,8/15/2004,91,A
USGS,7134180,8/16/2004,62,A
USGS,7134180,8/17/2004,43,A
USGS,7134180,8/18/2004,42,A
USGS,7134180,8/19/2004,42,A
USGS,7134180,8/20/2004,179,A
USGS,7134180,8/21/2004,80,A
USGS,7134180,8/22/2004,53,A
USGS,7134180,8/23/2004,44,A
USGS,7134180,8/24/2004,43,A
USGS,7134180,8/25/2004,39,A
USGS,7134180,8/26/2004,33,A
USGS,7134180,8/27/2004,33,A
USGS,7134180,8/28/2004,32,A
USGS,7134180,8/29/2004,33,A
USGS,7134180,8/30/2004,33,A
USGS,7134180,8/31/2004,29,A
USGS,7134180,9/1/2004,27,A
USGS,7134180,9/2/2004,27,A
USGS,7134180,9/3/2004,28,A
USGS,7134180,9/4/2004,24,A
USGS,7134180,9/5/2004,25,A
USGS,7134180,9/6/2004,22,A
USGS,7134180,9/7/2004,20,A
USGS,7134180,9/8/2004,20,A
USGS,7134180,9/9/2004,20,A
USGS,7134180,9/10/2004,19,A
USGS,7134180,9/11/2004,16,A
USGS,7134180,9/12/2004,15,A
USGS,7134180,9/13/2004,14,A
