# ---------------------------------- WARNING ----------------------------------------
# The data you have obtained from this automated U.S. Geological Survey database
# have not received Director's approval and as such are provisional and subject to
# revision.  The data are released on the condition that neither the USGS nor the
# United States Government may be held liable for any damages resulting from its use.
# Additional info: http://waterdata.usgs.gov/nwis/help/?provisional
#
# File-format description:  http://waterdata.usgs.gov/nwis/?tab_delimited_format_info
# Automated-retrieval info: http://waterdata.usgs.gov/nwis/?automated_retrieval_info
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2012-01-11 22:47:04 EST       (caww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 07137500 ARKANSAS R NR COOLIDGE, KS
# -----------------------------------------------------------------------------------
#
# Data provided for site 07137500
#    DD parameter statistic   Description
#    01   00060     00003     Discharge, cubic feet per second (Mean)
#    04   00010     00003     Temperature, water, degrees Celsius (Mean)
#    06   00095     00003     Specific conductance, water, unfiltered, microsiemens per centimeter at 25 degrees Celsius (Mean)
#
# Data-value qualification codes included in this output: 
#     Ice  Ice affected  
#     A  Approved for publication -- Processing and review completed.  
#     P  Provisional data subject to revision.  
#     e  Value has been estimated.  
# 
agency_cd	site_no	datetime	01_00060_00003	01_00060_00003_cd	04_00010_00003	04_00010_00003_cd	06_00095_00003	06_00095_00003_cd
USGS	07137500	2005-06-23	271	A	25.4	A	2480	A
USGS	07137500	2005-06-24	402	A	25.7	A	2000	A
USGS	07137500	2005-06-25	458	A	25.1	A	1970	A
USGS	07137500	2005-06-26	521	A	23.9	A	1930	A
USGS	07137500	2005-06-27	560	A	24.2	A	1930	A
USGS	07137500	2005-06-28	553	A	25.6	A	1950	A
USGS	07137500	2005-06-29	543	A	25.8	A	1950	A
USGS	07137500	2005-06-30	541	A	24.8	A	1920	A
USGS	07137500	2005-07-01	542	A	24.9	A	1940	A
USGS	07137500	2005-07-02	576	A	24.8	A	1910	A
USGS	07137500	2005-07-03	583	A	25.3	A	1860	A
USGS	07137500	2005-07-04	571	A	24.4	A	1890	A
USGS	07137500	2005-07-05	600	A	23.8	A	1910	A
USGS	07137500	2005-07-06	615	A	23.6	A	1900	A
USGS	07137500	2005-07-07	568	A	25.1	A	1930	A
USGS	07137500	2005-07-08	576	A	25.9	A	1970	A
USGS	07137500	2005-07-09	548	A	26.0	A	1940	A
USGS	07137500	2005-07-10	540	A	25.0	A	1940	A
USGS	07137500	2005-07-11	564	A	24.9	A	1860	A
USGS	07137500	2005-07-12	563	A	25.8	A	1860	A
USGS	07137500	2005-07-13	574	A	26.2	A	1830	A
USGS	07137500	2005-07-14	568	A	26.4	A	1830	A
USGS	07137500	2005-07-15	544	A			1800	A
USGS	07137500	2005-07-16	527	A	25.9	A	1820	A
USGS	07137500	2005-07-17	512	A	25.7	A	1810	A
USGS	07137500	2005-07-18	502	A	24.8	A	1800	A
USGS	07137500	2005-07-19	494	A	26.1	A	1850	A
USGS	07137500	2005-07-20	481	A	26.7	A	1870	A
USGS	07137500	2005-07-21	309	A	26.2	A	2490	A
USGS	07137500	2005-07-22	209	A	25.9	A	2900	A
USGS	07137500	2005-07-23	160	A	25.4	A	3220	A
USGS	07137500	2005-07-24	128	A	25.4	A	3430	A
USGS	07137500	2005-07-25	112	A	26.2	A	3530	A
USGS	07137500	2005-07-26	96	A	22.8	A	3620	A
USGS	07137500	2005-07-27	84	A	22.2	A	3670	A
USGS	07137500	2005-07-28	76	A	22.8	A	3810	A
USGS	07137500	2005-07-29	72	A	22.5	A	3910	A
USGS	07137500	2005-07-30	66	A	22.8	A	4030	A
USGS	07137500	2005-07-31	62	A	24.1	A	4080	A
USGS	07137500	2005-08-01	55	A	24.3	A	4130	A
USGS	07137500	2005-08-02	37	A	23.5	A	4210	A
USGS	07137500	2005-08-03	29	A	23.4	A	4250	A
USGS	07137500	2005-08-04	24	A	20.6	A	4260	A
USGS	07137500	2005-08-05	24	A	20.2	A	4240	A
USGS	07137500	2005-08-06	26	A	22.8	A	4200	A
USGS	07137500	2005-08-07	22	A	23.1	A	4200	A
USGS	07137500	2005-08-08	20	A	24.1	A	4220	A
USGS	07137500	2005-08-09	19	A	24.3	A	4200	A
USGS	07137500	2005-08-10	19	A	24.3	A	4220	A
USGS	07137500	2005-08-11	22	A	24.1	A	4120	A
USGS	07137500	2005-08-12	29	A	21.8	A	3850	A
USGS	07137500	2005-08-13	34	A	20.7	A	3790	A
USGS	07137500	2005-08-14	31	A	18.8	A	3760	A
USGS	07137500	2005-08-15	34	A	20.8	A	3820	A
USGS	07137500	2005-08-16	33	A	22.3	A	3820	A
USGS	07137500	2005-08-17	23	A	23.9	A	3990	A
USGS	07137500	2005-08-18	22	A	23.9	A	3990	A
USGS	07137500	2005-08-19	20	A	23.3	A	4000	A
USGS	07137500	2005-08-20	21	A	21.3	A	3940	A
USGS	07137500	2005-08-21	22	A	22.4	A	3960	A
USGS	07137500	2005-08-22	29	A	23.1	A	3740	A
USGS	07137500	2005-08-23	28	A	23.0	A	3610	A
USGS	07137500	2005-08-24	23	A	24.0	A	3830	A
USGS	07137500	2005-08-25	20	A	24.5	A		
USGS	07137500	2005-08-26	22	A	23.9	A		
USGS	07137500	2005-08-27	26	A	23.6	A		
USGS	07137500	2005-08-28	20	A	22.6	A		
USGS	07137500	2005-08-29	21	A	22.6	A		
USGS	07137500	2005-08-30	16	A	22.2	A		
USGS	07137500	2005-08-31	15	A	19.6	A		
USGS	07137500	2005-09-01	14	A	19.0	A		
USGS	07137500	2005-09-02	13	A	20.3	A		
USGS	07137500	2005-09-03	19	A	21.3	A		
USGS	07137500	2005-09-04	15	A	21.8	A		
USGS	07137500	2005-09-05	14	A	22.6	A		
USGS	07137500	2005-09-06	14	A	22.8	A		
USGS	07137500	2005-09-07	14	A	22.5	A		
USGS	07137500	2005-09-08	14	A	22.4	A		
USGS	07137500	2005-09-09	12	A	20.9	A	4200	A
USGS	07137500	2005-09-10	11	A	20.6	A	4230	A
USGS	07137500	2005-09-11	11	A	20.8	A	4220	A
USGS	07137500	2005-09-12	10	A	20.5	A	4230	A
USGS	07137500	2005-09-13	9.7	A	19.1	A	4200	A
USGS	07137500	2005-09-14	10	A	17.4	A	4160	A
USGS	07137500	2005-09-15	11	A	18.0	A	4150	A
USGS	07137500	2005-09-16	12	A	19.0	A	4160	A
USGS	07137500	2005-09-17	15	A	20.1	A	4090	A
USGS	07137500	2005-09-18	15	A	19.4	A	4090	A
USGS	07137500	2005-09-19	17	A	20.6	A	4080	A
USGS	07137500	2005-09-20	14	A	20.4	A	4140	A
USGS	07137500	2005-09-21	17	A	20.8	A	4090	A
USGS	07137500	2005-09-22	15	A	18.3	A	4160	A
USGS	07137500	2005-09-23	13	A	19.8	A	4170	A
USGS	07137500	2005-09-24	12	A	20.4	A	4200	A
USGS	07137500	2005-09-25	14	A	19.9	A	4170	A
USGS	07137500	2005-09-26	13	A	19.4	A	4130	A
USGS	07137500	2005-09-27	11	A	19.3	A	4180	A
USGS	07137500	2005-09-28	11	A	17.5	A	4220	A
USGS	07137500	2005-09-29	11	A	15.6	A	4230	A
USGS	07137500	2005-09-30	11	A	17.5	A	4220	A
USGS	07137500	2005-10-01	11	A	17.9	A	4200	A
USGS	07137500	2005-10-02	11	A	18.1	A	4190	A
USGS	07137500	2005-10-03	12	A	18.8	A	4170	A
USGS	07137500	2005-10-04	14	A	19.5	A	4130	A
USGS	07137500	2005-10-05	17	A	15.5	A	4040	A
USGS	07137500	2005-10-06	24	A	11.8	A	3770	A
USGS	07137500	2005-10-07	23	A	12.2	A	3750	A
USGS	07137500	2005-10-08	21	A	13.6	A	3830	A
USGS	07137500	2005-10-09	24	A	14.2	A	3870	A
USGS	07137500	2005-10-10	33	A	13.5	A	3730	A
USGS	07137500	2005-10-11	45	A	12.6	A	3710	A
USGS	07137500	2005-10-12	52	A	13.4	A	3860	A
USGS	07137500	2005-10-13	52	A	14.4	A	3980	A
USGS	07137500	2005-10-14	51	A	14.9	A	4030	A
USGS	07137500	2005-10-15	58	A	15.0	A	3760	A
USGS	07137500	2005-10-16	58	A	16.7	A	3850	A
USGS	07137500	2005-10-17	60	A	16.2	A	3930	A
USGS	07137500	2005-10-18	66	A			3880	A
USGS	07137500	2005-10-19	70	A	13.7	A	3840	A
USGS	07137500	2005-10-20	71	A	13.1	A	3860	A
USGS	07137500	2005-10-21	70	A	13.8	A	3880	A
USGS	07137500	2005-10-22	68	A	14.6	A		
USGS	07137500	2005-10-23	71	A	11.8	A		
USGS	07137500	2005-10-24	75	A	10.3	A		
USGS	07137500	2005-10-25	74	A	11.0	A		
USGS	07137500	2005-10-26	74	A	11.7	A		
USGS	07137500	2005-10-27	71	A	11.5	A	4010	A
USGS	07137500	2005-10-28	71	A	12.4	A	3990	A
USGS	07137500	2005-10-29	71	A	13.6	A	3990	A
USGS	07137500	2005-10-30	71	A	13.0	A	3950	A
USGS	07137500	2005-10-31	87	A	11.4	A	3660	A
USGS	07137500	2005-11-01	86	A	10.8	A	3690	A
USGS	07137500	2005-11-02	85	A	11.6	A	3780	A
USGS	07137500	2005-11-03	82	A	11.9	A	3980	A
USGS	07137500	2005-11-04	79	A	11.8	A	4070	A
USGS	07137500	2005-11-05	78	A	10.6	A	4110	A
USGS	07137500	2005-11-06	76	A	9.8	A	4110	A
USGS	07137500	2005-11-07	74	A	11.5	A	4110	A
USGS	07137500	2005-11-08	70	A	11.3	A	4140	A
USGS	07137500	2005-11-09	62	A	10.0	A	4210	A
USGS	07137500	2005-11-10	60	A	9.8	A	4210	A
USGS	07137500	2005-11-11	60	A	11.2	A	4210	A
USGS	07137500	2005-11-12	62	A	11.8	A	4200	A
USGS	07137500	2005-11-13	64	A	8.9	A	4190	A
USGS	07137500	2005-11-14	66	A	8.6	A	4190	A
USGS	07137500	2005-11-15	69	A	5.6	A	4190	A
USGS	07137500	2005-11-16	65	A	4.3	A	4210	A
USGS	07137500	2005-11-17	69	A	5.3	A	4200	A
USGS	07137500	2005-11-18	68	A	6.2	A	4190	A
USGS	07137500	2005-11-19	68	A	6.8	A	4190	A
USGS	07137500	2005-11-20	67	A	6.3	A	4200	A
USGS	07137500	2005-11-21	68	A	6.8	A	4190	A
USGS	07137500	2005-11-22	67	A	7.2	A	4200	A
USGS	07137500	2005-11-23	61	A	7.2	A	4270	A
USGS	07137500	2005-11-24	58	A	6.5	A	4300	A
USGS	07137500	2005-11-25	55	A	6.5	A	4340	A
USGS	07137500	2005-11-26	54	A	6.2	A	4350	A
USGS	07137500	2005-11-27	59	A	5.3	A	4330	A
USGS	07137500	2005-11-28	58	A	2.1	A	4370	A
USGS	07137500	2005-11-29	60	A	2.3	A	4390	A
USGS	07137500	2005-11-30	61	A	3.2	A	4380	A
USGS	07137500	2005-12-01	57	A	2.8	A	4400	A
USGS	07137500	2005-12-02	59	A	3.7	A	4390	A
USGS	07137500	2005-12-03	58	A	3.6	A	4370	A
USGS	07137500	2005-12-04	58	A	4.5	A	4340	A
USGS	07137500	2005-12-05	48	A	3.3	A	4520	A
USGS	07137500	2005-12-06	48	A:e	0.9	A	4450	A
USGS	07137500	2005-12-07	45	A:e	-0.1	A	4580	A
USGS	07137500	2005-12-08	36	A:e	0.1	A	4850	A
USGS	07137500	2005-12-09	35	A:e	1.6	A	4670	A
USGS	07137500	2005-12-10	45	A:e	2.3	A	4570	A
USGS	07137500	2005-12-11	56	A	2.5	A	4260	A
USGS	07137500	2005-12-12	64	A	2.8	A	4130	A
USGS	07137500	2005-12-13	70	A	3.4	A	4090	A
USGS	07137500	2005-12-14	73	A	2.4	A	4090	A
USGS	07137500	2005-12-15	70	A	1.1	A	4230	A
USGS	07137500	2005-12-16	69	A	0.6	A	4300	A
USGS	07137500	2005-12-17	67	A	0.8	A	4260	A
USGS	07137500	2005-12-18	60	A:e	0.0	A	4330	A
USGS	07137500	2005-12-19	55	A:e	1.1	A	4330	A
USGS	07137500	2005-12-20	72	A	2.3	A	4160	A
USGS	07137500	2005-12-21	70	A	3.4	A	4170	A
USGS	07137500	2005-12-22	70	A	5.1	A	4180	A
USGS	07137500	2005-12-23	69	A	5.8	A	4170	A
USGS	07137500	2005-12-24	69	A	5.1	A	4190	A
USGS	07137500	2005-12-25	68	A	5.3	A	4200	A
USGS	07137500	2005-12-26	68	A	6.0	A	4200	A
USGS	07137500	2005-12-27	69	A	5.6	A	4210	A
USGS	07137500	2005-12-28	67	A	5.3	A	4220	A
USGS	07137500	2005-12-29	68	A	6.0	A	4220	A
USGS	07137500	2005-12-30	68	A	4.6	A	4240	A
USGS	07137500	2005-12-31	70	A	4.8	A	4230	A
USGS	07137500	2006-01-01	70	A	5.5	A	4220	A
USGS	07137500	2006-01-02	68	A	5.1	A	4210	A
USGS	07137500	2006-01-03	68	A	6.1	A	4210	A
USGS	07137500	2006-01-04	66	A	5.2	A	4240	A
USGS	07137500	2006-01-05	65	A	4.9	A	4250	A
USGS	07137500	2006-01-06	65	A	4.4	A	4270	A
USGS	07137500	2006-01-07	68	A	6.0	A	4230	A
USGS	07137500	2006-01-08	68	A	6.4	A	4210	A
USGS	07137500	2006-01-09	69	A	5.2	A	4170	A
USGS	07137500	2006-01-10	68	A	3.4	A	4220	A
USGS	07137500	2006-01-11	69	A	4.8	A	4210	A
USGS	07137500	2006-01-12	70	A	4.4	A	4210	A
USGS	07137500	2006-01-13	67	A	3.2	A	4240	A
USGS	07137500	2006-01-14	68	A	3.9	A	4240	A
USGS	07137500	2006-01-15	68	A	5.4	A	4210	A
USGS	07137500	2006-01-16	67	A	4.3	A	4220	A
USGS	07137500	2006-01-17	65	A	2.5	A	4250	A
USGS	07137500	2006-01-18	67	A	4.4	A	4210	A
USGS	07137500	2006-01-19	67	A	5.2	A	4200	A
USGS	07137500	2006-01-20	67	A	5.4	A	4170	A
USGS	07137500	2006-01-21	67	A	3.5	A	4190	A
USGS	07137500	2006-01-22	65	A	3.0	A	4200	A
USGS	07137500	2006-01-23	65	A	2.7	A	4210	A
USGS	07137500	2006-01-24	64	A	3.5	A	4200	A
USGS	07137500	2006-01-25	65	A	4.7	A	4170	A
USGS	07137500	2006-01-26	66	A	6.7	A	4170	A
USGS	07137500	2006-01-27	66	A	6.3	A	4170	A
USGS	07137500	2006-01-28	67	A	5.7	A	4160	A
USGS	07137500	2006-01-29	66	A	4.5	A	4180	A
USGS	07137500	2006-01-30	65	A	5.0	A	4180	A
USGS	07137500	2006-01-31	66	A	6.3	A	4170	A
USGS	07137500	2006-02-01	66	A	6.6	A	4170	A
USGS	07137500	2006-02-02	65	A	5.8	A	4170	A
USGS	07137500	2006-02-03	65	A	4.9	A	4210	A
USGS	07137500	2006-02-04	64	A	4.9	A	4250	A
USGS	07137500	2006-02-05	65	A	4.8	A	4300	A
USGS	07137500	2006-02-06	63	A	4.3	A	4330	A
USGS	07137500	2006-02-07	63	A	4.5	A	4330	A
USGS	07137500	2006-02-08	63	A	5.3	A	4340	A
USGS	07137500	2006-02-09	63	A	5.2	A	4340	A
USGS	07137500	2006-02-10	63	A	4.2	A	4340	A
USGS	07137500	2006-02-11	60	A:e	1.8	A	4420	A
USGS	07137500	2006-02-12	61	A:e	3.2	A	4450	A
USGS	07137500	2006-02-13	62	A	4.8	A	4410	A
USGS	07137500	2006-02-14	62	A	5.8	A	4430	A
USGS	07137500	2006-02-15	61	A	6.1	A	4440	A
USGS	07137500	2006-02-16	61	A:e	3.6	A	4450	A
USGS	07137500	2006-02-17	25	A:e	0.5	A	4520	A
USGS	07137500	2006-02-18	15	A:e	0.6	A	4860	A
USGS	07137500	2006-02-19	35	A:e	1.7	A	4870	A
USGS	07137500	2006-02-20	50	A:e	3.1	A	4600	A
USGS	07137500	2006-02-21	60	A:e	3.3	A	4240	A
USGS	07137500	2006-02-22	65	A			4220	A
USGS	07137500	2006-02-23	62	A	4.8	A	4310	A
USGS	07137500	2006-02-24	60	A	6.5	A	4330	A
USGS	07137500	2006-02-25	59	A	6.6	A	4340	A
USGS	07137500	2006-02-26	57	A	6.9	A	4350	A
USGS	07137500	2006-02-27	58	A	9.9	A	4340	A
USGS	07137500	2006-02-28	57	A	10.1	A	4350	A
USGS	07137500	2006-03-01	55	A	11.0	A	4370	A
USGS	07137500	2006-03-02	53	A	9.1	A	4440	A
USGS	07137500	2006-03-03	47	A	9.1	A	4560	A
USGS	07137500	2006-03-04	44	A	10.6	A	4570	A
USGS	07137500	2006-03-05	42	A	11.5	A	4600	A
USGS	07137500	2006-03-06	42	A	10.8	A	4590	A
USGS	07137500	2006-03-07	43	A	11.4	A	4580	A
USGS	07137500	2006-03-08	42	A	10	A	4600	A
USGS	07137500	2006-03-09	43	A	9.7	A		
USGS	07137500	2006-03-10	54	A	9.7	A		
USGS	07137500	2006-03-11	50	A	9.0	A	4500	A
USGS	07137500	2006-03-12	44	A	8.9	A	4570	A
USGS	07137500	2006-03-13	42	A	8.4	A	4590	A
USGS	07137500	2006-03-14	41	A	9.0	A	4570	A
USGS	07137500	2006-03-15	42	A	9.8	A	4590	A
USGS	07137500	2006-03-16	41	A	9.7	A	4590	A
USGS	07137500	2006-03-17	39	A	8.1	A	4610	A
USGS	07137500	2006-03-18	42	A	6.9	A	4570	A
USGS	07137500	2006-03-19	46	A	8.0	A	4490	A
USGS	07137500	2006-03-20	53	A	4.7	A	4220	A
USGS	07137500	2006-03-21	57	A	4.3	A	4160	A
USGS	07137500	2006-03-22	53	A	5.2	A	4330	A
USGS	07137500	2006-03-23	52	A	7.0	A	4350	A
USGS	07137500	2006-03-24	50	A	8.9	A	4400	A
USGS	07137500	2006-03-25	45	A	7.8	A	4480	A
USGS	07137500	2006-03-26	45	A	10.2	A	4510	A
USGS	07137500	2006-03-27	46	A	11.5	A	4490	A
USGS	07137500	2006-03-28	49	A	11.7	A	4480	A
USGS	07137500	2006-03-29	55	A	13.3	A	4420	A
USGS	07137500	2006-03-30	57	A	12.8	A	4420	A
USGS	07137500	2006-03-31	49	A	13.2	A	4500	A
USGS	07137500	2006-04-01	47	A	11.4	A	4540	A
USGS	07137500	2006-04-02	48	A	13.2	A	4530	A
USGS	07137500	2006-04-03	48	A	12.5	A	4500	A
USGS	07137500	2006-04-04	39	A	12.6	A	4630	A
USGS	07137500	2006-04-05	29	A	15.9	A	4620	A
USGS	07137500	2006-04-06	13	A	13.4	A	4600	A
USGS	07137500	2006-04-07	13	A	8.4	A	4630	A
USGS	07137500	2006-04-08	13	A	11.3	A	4630	A
USGS	07137500	2006-04-09	13	A	14.4	A	4640	A
USGS	07137500	2006-04-10	13	A	14.6	A	4660	A
USGS	07137500	2006-04-11	13	A	15.0	A	4720	A
USGS	07137500	2006-04-12	13	A	15.4	A	4710	A
USGS	07137500	2006-04-13	13	A	17.1	A	4690	A
USGS	07137500	2006-04-14	13	A	15.9	A	4670	A
USGS	07137500	2006-04-15	13	A	15.4	A	4680	A
USGS	07137500	2006-04-16	13	A	16.6	A	4660	A
USGS	07137500	2006-04-17	13	A	17.4	A	4650	A
USGS	07137500	2006-04-18	13	A	14.6	A	4670	A
USGS	07137500	2006-04-19	13	A	14.2	A	4660	A
USGS	07137500	2006-04-20	19	A	15.2	A	4580	A
USGS	07137500	2006-04-21	18	A	17.0	A	4540	A
USGS	07137500	2006-04-22	34	A	17.4	A	4040	A
USGS	07137500	2006-04-23	24	A	18.4	A	4050	A
USGS	07137500	2006-04-24	28	A	14.4	A	3970	A
USGS	07137500	2006-04-25	29	A	11.7	A	3950	A
USGS	07137500	2006-04-26	20	A	14.2	A	4200	A
USGS	07137500	2006-04-27	20	A	16.3	A	4270	A
USGS	07137500	2006-04-28	23	A	13.9	A	4030	A
USGS	07137500	2006-04-29	17	A	13.6	A	4310	A
USGS	07137500	2006-04-30	14	A	15.4	A	4470	A
USGS	07137500	2006-05-01	13	A	19.0	A	4550	A
USGS	07137500	2006-05-02	18	A	18.9	A	4430	A
USGS	07137500	2006-05-03	16	A	13.6	A	4460	A
USGS	07137500	2006-05-04	20	A	11.7	A	4380	A
USGS	07137500	2006-05-05	18	A	10.8	A	4410	A
USGS	07137500	2006-05-06	17	A	12.6	A	4390	A
USGS	07137500	2006-05-07	28	A	17.1	A	3990	A
USGS	07137500	2006-05-08	22	A	18.6	A	4110	A
USGS	07137500	2006-05-09	23	A	18.0	A	4170	A
USGS	07137500	2006-05-10	15	A	15.9	A	4320	A
USGS	07137500	2006-05-11	12	A	15.9	A	4450	A
USGS	07137500	2006-05-12	11	A	17.9	A	4590	A
USGS	07137500	2006-05-13	11	A	18.9	A	4530	A
USGS	07137500	2006-05-14	10	A	18.3	A	4590	A
USGS	07137500	2006-05-15	12	A	17.0	A	4530	A
USGS	07137500	2006-05-16	18	A	18.6	A	4230	A
USGS	07137500	2006-05-17	19	A	19.8	A	4120	A
USGS	07137500	2006-05-18	9.3	A	20.7	A	4670	A
USGS	07137500	2006-05-19	8.5	A	20.4	A	4770	A
USGS	07137500	2006-05-20	9.5	A	21.3	A	4650	A
USGS	07137500	2006-05-21	11	A	22.6	A	4520	A
USGS	07137500	2006-05-22	8.9	A	21.4	A	4720	A
USGS	07137500	2006-05-23	8.3	A	21.5	A	4830	A
USGS	07137500	2006-05-24	7.9	A	21.2	A	4940	A
USGS	07137500	2006-05-25	7.6	A	20.4	A	5020	A
USGS	07137500	2006-05-26	13	A	21.9	A	4630	A
USGS	07137500	2006-05-27	13	A	21.0	A	4500	A
USGS	07137500	2006-05-28	15	A	19.6	A	4390	A
USGS	07137500	2006-05-29	15	A	19.2	A	4390	A
USGS	07137500	2006-05-30	10	A	19.4	A	4680	A
USGS	07137500	2006-05-31	22	A	21.7	A	4290	A
USGS	07137500	2006-06-01	27	A	22.3	A	4330	A
USGS	07137500	2006-06-02	28	A	22.9	A	4240	A
USGS	07137500	2006-06-03	27	A	22.8	A	4320	A
USGS	07137500	2006-06-04	32	A	23.4	A	3780	A
USGS	07137500	2006-06-05	28	A	24.7	A	3910	A
USGS	07137500	2006-06-06	18	A	24.2	A	4330	A
USGS	07137500	2006-06-07	16	A	24.3	A	4470	A
USGS	07137500	2006-06-08	13	A	23.3	A	4560	A
USGS	07137500	2006-06-09	12	A	21.7	A	4580	A
USGS	07137500	2006-06-10	7.8	A	23.4	A	4690	A
USGS	07137500	2006-06-11	6.8	A	23.2	A	4700	A
USGS	07137500	2006-06-12	11	A	21.6	A	4340	A
USGS	07137500	2006-06-13	26	A	24.4	A	3770	A
USGS	07137500	2006-06-14	28	A	23.8	A	3710	A
USGS	07137500	2006-06-15	11	A	21.9	A	4250	A
USGS	07137500	2006-06-16	25	A	18.9	A	3900	A
USGS	07137500	2006-06-17	56	A	18.7	A	2820	A
USGS	07137500	2006-06-18	19	A	22.9	A	3700	A
USGS	07137500	2006-06-19	13	A	24.4	A	3910	A
USGS	07137500	2006-06-20	10	A	23.0	A	4150	A
USGS	07137500	2006-06-21	12	A	23.3	A	4110	A
USGS	07137500	2006-06-22	24	A	22.7	A	3470	A
USGS	07137500	2006-06-23	231	A	20.1	A	1590	A
USGS	07137500	2006-06-24	267	A	22.2	A	1190	A
USGS	07137500	2006-06-25	110	A	23.6	A	1960	A
USGS	07137500	2006-06-26	60	A	22.8	A	2670	A
USGS	07137500	2006-06-27	36	A	22.7	A	3110	A
USGS	07137500	2006-06-28	24	A	22.6	A	3500	A
USGS	07137500	2006-06-29	15	A	22.5	A	3770	A
USGS	07137500	2006-06-30	14	A	22.9	A	3900	A
USGS	07137500	2006-07-01	17	A	24.1	A	3770	A
USGS	07137500	2006-07-02	44	A	24.4	A	3200	A
USGS	07137500	2006-07-03	182	A	25.7	A	1790	A
USGS	07137500	2006-07-04	340	A	24.2	A	1500	A
USGS	07137500	2006-07-05	391	A	23.1	A	1520	A
USGS	07137500	2006-07-06	445	A	23.0	A	1540	A
USGS	07137500	2006-07-07	430	A	24.5	A	1640	A
USGS	07137500	2006-07-08	444	A	26.4	A	1620	A
USGS	07137500	2006-07-09	540	A	25.5	A	1580	A
USGS	07137500	2006-07-10	648	A	25.6	A	1440	A
USGS	07137500	2006-07-11	628	A	26.8	A	1390	A
USGS	07137500	2006-07-12	583	A	27.5	A	1390	A
USGS	07137500	2006-07-13	570	A	28.0	A	1380	A
USGS	07137500	2006-07-14	544	A	27.9	A	1360	A
USGS	07137500	2006-07-15	521	A	27.8	A	1410	A
USGS	07137500	2006-07-16	521	A	27.3	A	1390	A
USGS	07137500	2006-07-17	452	A	27.5	A	1440	A
USGS	07137500	2006-07-18	422	A	27.8	A	1480	A
USGS	07137500	2006-07-19	443	A	27.0	A	1480	A
USGS	07137500	2006-07-20	289	A	27.3	A	1840	A
USGS	07137500	2006-07-21	193	A	26.6	A	2140	A
USGS	07137500	2006-07-22	147	A	25.9	A	2300	A
USGS	07137500	2006-07-23	125	A	25.7	A	2410	A
USGS	07137500	2006-07-24	108	A	25.8	A	2610	A
USGS	07137500	2006-07-25	90	A	25.9	A	2740	A
USGS	07137500	2006-07-26	77	A	26.7	A	2840	A
USGS	07137500	2006-07-27	93	A	25.8	A	2570	A
USGS	07137500	2006-07-28	75	A	26.5	A	2850	A
USGS	07137500	2006-07-29	64	A	25.9	A	3030	A
USGS	07137500	2006-07-30	57	A	24.9	A	3140	A
USGS	07137500	2006-07-31	51	A	24.8	A		
USGS	07137500	2006-08-01	42	A	24.6	A		
USGS	07137500	2006-08-02	35	A	23.8	A		
USGS	07137500	2006-08-03	33	A	23.6	A	3950	A
USGS	07137500	2006-08-04	26	A	23.9	A	4070	A
USGS	07137500	2006-08-05	22	A	22.8	A		
USGS	07137500	2006-08-06	24	A	24.5	A		
USGS	07137500	2006-08-07	26	A	24.9	A		
USGS	07137500	2006-08-08	23	A	23.9	A		
USGS	07137500	2006-08-09	21	A	23.4	A	4270	A
USGS	07137500	2006-08-10	19	A	23.4	A	4320	A
USGS	07137500	2006-08-11	21	A	24.1	A	4150	A
USGS	07137500	2006-08-12	17	A	23.8	A	4350	A
USGS	07137500	2006-08-13	17	A	23.8	A	4300	A
USGS	07137500	2006-08-14	180	A	21.8	A	1870	A
USGS	07137500	2006-08-15	125	A	22.7	A	2060	A
USGS	07137500	2006-08-16	63	A	23.6	A	2980	A
USGS	07137500	2006-08-17	42	A	24.9	A	3690	A
USGS	07137500	2006-08-18	38	A	24.7	A	3870	A
USGS	07137500	2006-08-19	54	A	22.5	A	3690	A
USGS	07137500	2006-08-20	52	A	21.9	A	3900	A
USGS	07137500	2006-08-21	58	A	22.4	A	3810	A
USGS	07137500	2006-08-22	60	A	23.1	A	3840	A
USGS	07137500	2006-08-23	70	A	24.5	A	3720	A
USGS	07137500	2006-08-24	100	A	24.9	A	2710	A
USGS	07137500	2006-08-25	116	A	23.8	A	2620	A
USGS	07137500	2006-08-26	108	A	21.4	A	2870	A
USGS	07137500	2006-08-27	95	A	21.9	A	3420	A
USGS	07137500	2006-08-28	92	A	21.6	A	3530	A
USGS	07137500	2006-08-29	85	A	21.1	A	3710	A
USGS	07137500	2006-08-30	91	A	22.1	A	3660	A
USGS	07137500	2006-08-31	106	A	23.9	A	3140	A
USGS	07137500	2006-09-01	111	A	22.1	A	3010	A
USGS	07137500	2006-09-02	101	A	19.2	A	3440	A
USGS	07137500	2006-09-03	104	A	19.6	A	3140	A
USGS	07137500	2006-09-04	124	A	20.2	A	2680	A
USGS	07137500	2006-09-05	125	A	20.2	A	2740	A
USGS	07137500	2006-09-06	121	A	20.2	A	2810	A
USGS	07137500	2006-09-07	105	A	21.0	A	2880	A
USGS	07137500	2006-09-08	90	A	20.5	A	3080	A
USGS	07137500	2006-09-09	88	A	20.9	A	3180	A
USGS	07137500	2006-09-10	83	A	21.2	A	3230	A
USGS	07137500	2006-09-11	80	A	20.9	A	3350	A
USGS	07137500	2006-09-12	79	A	21.3	A	3470	A
