# ---------------------------------- WARNING ----------------------------------------,,,,,,,,
# The data you have obtained from this automated U.S. Geological Survey database,,,,,,,,
# have not received Director's approval and as such are provisional and subject to,,,,,,,,
# revision.  The data are released on the condition that neither the USGS nor the,,,,,,,,
# United States Government may be held liable for any damages resulting from its use.,,,,,,,,
# Additional info: http://waterdata.usgs.gov/nwis/help/?provisional,,,,,,,,
#,,,,,,,,
# File-format description:  http://waterdata.usgs.gov/nwis/?tab_delimited_format_info,,,,,,,,
# Automated-retrieval info: http://waterdata.usgs.gov/nwis/?automated_retrieval_info,,,,,,,,
#,,,,,,,,
# Contact:   gs-w_support_nwisweb@usgs.gov,,,,,,,,
# retrieved: 2012-01-11 22:47:04 EST       (caww02),,,,,,,,
#,,,,,,,,
# Data for the following 1 site(s) are contained in this file,,,,,,,,
"#    USGS 07137500 ARKANSAS R NR COOLIDGE, KS",,,,,,,,
# -----------------------------------------------------------------------------------,,,,,,,,
#,,,,,,,,
# Data provided for site 07137500,,,,,,,,
#    DD parameter statistic   Description,,,,,,,,
"#    01   00060     00003     Discharge, cubic feet per second (Mean)",,,,,,,,
"#    04   00010     00003     Temperature, water, degrees Celsius (Mean)",,,,,,,,
"#    06   00095     00003     Specific conductance, water, unfiltered, microsiemens per centimeter at 25 degrees Celsius (Mean)",,,,,,,,
#,,,,,,,,
# Data-value qualification codes included in this output: ,,,,,,,,
#     Ice  Ice affected  ,,,,,,,,
#     A  Approved for publication -- Processing and review completed.  ,,,,,,,,
#     P  Provisional data subject to revision.  ,,,,,,,,
#     e  Value has been estimated.  ,,,,,,,,
# ,,,,,,,,
agency_cd,site_no,datetime,01_00060_00003,01_00060_00003_cd,04_00010_00003,04_00010_00003_cd,06_00095_00003,06_00095_00003_cd
USGS,7137500,7/12/2005,563,A,25.8,A,1860,A
USGS,7137500,7/13/2005,574,A,26.2,A,1830,A
USGS,7137500,7/14/2005,568,A,26.4,A,1830,A
USGS,7137500,7/15/2005,544,A,,,1800,A
USGS,7137500,7/16/2005,527,A,25.9,A,1820,A
USGS,7137500,7/17/2005,512,A,25.7,A,1810,A
USGS,7137500,7/18/2005,502,A,24.8,A,1800,A
USGS,7137500,7/19/2005,494,A,26.1,A,1850,A
USGS,7137500,7/20/2005,481,A,26.7,A,1870,A
USGS,7137500,7/21/2005,309,A,26.2,A,2490,A
USGS,7137500,7/22/2005,209,A,25.9,A,2900,A
USGS,7137500,7/23/2005,160,A,25.4,A,3220,A
USGS,7137500,7/24/2005,128,A,25.4,A,3430,A
USGS,7137500,7/25/2005,112,A,26.2,A,3530,A
USGS,7137500,7/26/2005,96,A,22.8,A,3620,A
USGS,7137500,7/27/2005,84,A,22.2,A,3670,A
USGS,7137500,7/28/2005,76,A,22.8,A,3810,A
USGS,7137500,7/29/2005,72,A,22.5,A,3910,A
USGS,7137500,7/30/2005,66,A,22.8,A,4030,A
USGS,7137500,7/31/2005,62,A,24.1,A,4080,A
USGS,7137500,8/1/2005,55,A,24.3,A,4130,A
USGS,7137500,8/2/2005,37,A,23.5,A,4210,A
USGS,7137500,8/3/2005,29,A,23.4,A,4250,A
USGS,7137500,8/4/2005,24,A,20.6,A,4260,A
USGS,7137500,8/5/2005,24,A,20.2,A,4240,A
USGS,7137500,8/6/2005,26,A,22.8,A,4200,A
USGS,7137500,8/7/2005,22,A,23.1,A,4200,A
USGS,7137500,8/8/2005,20,A,24.1,A,4220,A
USGS,7137500,8/9/2005,19,A,24.3,A,4200,A
USGS,7137500,8/10/2005,19,A,24.3,A,4220,A
USGS,7137500,8/11/2005,22,A,24.1,A,4120,A
USGS,7137500,8/12/2005,29,A,21.8,A,3850,A
USGS,7137500,8/13/2005,34,A,20.7,A,3790,A
USGS,7137500,8/14/2005,31,A,18.8,A,3760,A
USGS,7137500,8/15/2005,34,A,20.8,A,3820,A
USGS,7137500,8/16/2005,33,A,22.3,A,3820,A
USGS,7137500,8/17/2005,23,A,23.9,A,3990,A
USGS,7137500,8/18/2005,22,A,23.9,A,3990,A
USGS,7137500,8/19/2005,20,A,23.3,A,4000,A
USGS,7137500,8/20/2005,21,A,21.3,A,3940,A
USGS,7137500,8/21/2005,22,A,22.4,A,3960,A
USGS,7137500,8/22/2005,29,A,23.1,A,3740,A
USGS,7137500,8/23/2005,28,A,23,A,3610,A
USGS,7137500,8/24/2005,23,A,24,A,3830,A
USGS,7137500,8/25/2005,20,A,24.5,A,,
USGS,7137500,8/26/2005,22,A,23.9,A,,
USGS,7137500,8/27/2005,26,A,23.6,A,,
USGS,7137500,8/28/2005,20,A,22.6,A,,
USGS,7137500,8/29/2005,21,A,22.6,A,,
USGS,7137500,8/30/2005,16,A,22.2,A,,
USGS,7137500,8/31/2005,15,A,19.6,A,,
USGS,7137500,9/1/2005,14,A,19,A,,
USGS,7137500,9/2/2005,13,A,20.3,A,,
USGS,7137500,9/3/2005,19,A,21.3,A,,
USGS,7137500,9/4/2005,15,A,21.8,A,,
USGS,7137500,9/5/2005,14,A,22.6,A,,
USGS,7137500,9/6/2005,14,A,22.8,A,,
USGS,7137500,9/7/2005,14,A,22.5,A,,
USGS,7137500,9/8/2005,14,A,22.4,A,,
USGS,7137500,9/9/2005,12,A,20.9,A,4200,A
USGS,7137500,9/10/2005,11,A,20.6,A,4230,A
USGS,7137500,9/11/2005,11,A,20.8,A,4220,A
USGS,7137500,9/12/2005,10,A,20.5,A,4230,A
USGS,7137500,9/13/2005,9.7,A,19.1,A,4200,A
USGS,7137500,9/14/2005,10,A,17.4,A,4160,A
USGS,7137500,9/15/2005,11,A,18,A,4150,A
USGS,7137500,9/16/2005,12,A,19,A,4160,A
USGS,7137500,9/17/2005,15,A,20.1,A,4090,A
USGS,7137500,9/18/2005,15,A,19.4,A,4090,A
USGS,7137500,9/19/2005,17,A,20.6,A,4080,A
USGS,7137500,9/20/2005,14,A,20.4,A,4140,A
USGS,7137500,9/21/2005,17,A,20.8,A,4090,A
USGS,7137500,9/22/2005,15,A,18.3,A,4160,A
USGS,7137500,9/23/2005,13,A,19.8,A,4170,A
USGS,7137500,9/24/2005,12,A,20.4,A,4200,A
USGS,7137500,9/25/2005,14,A,19.9,A,4170,A
USGS,7137500,9/26/2005,13,A,19.4,A,4130,A
USGS,7137500,9/27/2005,11,A,19.3,A,4180,A
USGS,7137500,9/28/2005,11,A,17.5,A,4220,A
USGS,7137500,9/29/2005,11,A,15.6,A,4230,A
USGS,7137500,9/30/2005,11,A,17.5,A,4220,A
USGS,7137500,10/1/2005,11,A,17.9,A,4200,A
USGS,7137500,10/2/2005,11,A,18.1,A,4190,A
USGS,7137500,10/3/2005,12,A,18.8,A,4170,A
USGS,7137500,10/4/2005,14,A,19.5,A,4130,A
USGS,7137500,10/5/2005,17,A,15.5,A,4040,A
USGS,7137500,10/6/2005,24,A,11.8,A,3770,A
USGS,7137500,10/7/2005,23,A,12.2,A,3750,A
USGS,7137500,10/8/2005,21,A,13.6,A,3830,A
USGS,7137500,10/9/2005,24,A,14.2,A,3870,A
USGS,7137500,10/10/2005,33,A,13.5,A,3730,A
USGS,7137500,10/11/2005,45,A,12.6,A,3710,A
USGS,7137500,10/12/2005,52,A,13.4,A,3860,A
USGS,7137500,10/13/2005,52,A,14.4,A,3980,A
USGS,7137500,10/14/2005,51,A,14.9,A,4030,A
USGS,7137500,10/15/2005,58,A,15,A,3760,A
USGS,7137500,10/16/2005,58,A,16.7,A,3850,A
USGS,7137500,10/17/2005,60,A,16.2,A,3930,A
USGS,7137500,10/18/2005,66,A,,,3880,A
USGS,7137500,10/19/2005,70,A,13.7,A,3840,A
USGS,7137500,10/20/2005,71,A,13.1,A,3860,A
USGS,7137500,10/21/2005,70,A,13.8,A,3880,A
USGS,7137500,10/22/2005,68,A,14.6,A,,
USGS,7137500,10/23/2005,71,A,11.8,A,,
USGS,7137500,10/24/2005,75,A,10.3,A,,
USGS,7137500,10/25/2005,74,A,11,A,,
USGS,7137500,10/26/2005,74,A,11.7,A,,
USGS,7137500,10/27/2005,71,A,11.5,A,4010,A
USGS,7137500,10/28/2005,71,A,12.4,A,3990,A
USGS,7137500,10/29/2005,71,A,13.6,A,3990,A
USGS,7137500,10/30/2005,71,A,13,A,3950,A
USGS,7137500,10/31/2005,87,A,11.4,A,3660,A
USGS,7137500,11/1/2005,86,A,10.8,A,3690,A
USGS,7137500,11/2/2005,85,A,11.6,A,3780,A
USGS,7137500,11/3/2005,82,A,11.9,A,3980,A
USGS,7137500,11/4/2005,79,A,11.8,A,4070,A
USGS,7137500,11/5/2005,78,A,10.6,A,4110,A
USGS,7137500,11/6/2005,76,A,9.8,A,4110,A
USGS,7137500,11/7/2005,74,A,11.5,A,4110,A
USGS,7137500,11/8/2005,70,A,11.3,A,4140,A
USGS,7137500,11/9/2005,62,A,10,A,4210,A
USGS,7137500,11/10/2005,60,A,9.8,A,4210,A
USGS,7137500,11/11/2005,60,A,11.2,A,4210,A
USGS,7137500,11/12/2005,62,A,11.8,A,4200,A
USGS,7137500,11/13/2005,64,A,8.9,A,4190,A
USGS,7137500,11/14/2005,66,A,8.6,A,4190,A
USGS,7137500,11/15/2005,69,A,5.6,A,4190,A
USGS,7137500,11/16/2005,65,A,4.3,A,4210,A
USGS,7137500,11/17/2005,69,A,5.3,A,4200,A
USGS,7137500,11/18/2005,68,A,6.2,A,4190,A
USGS,7137500,11/19/2005,68,A,6.8,A,4190,A
USGS,7137500,11/20/2005,67,A,6.3,A,4200,A
USGS,7137500,11/21/2005,68,A,6.8,A,4190,A
USGS,7137500,11/22/2005,67,A,7.2,A,4200,A
USGS,7137500,11/23/2005,61,A,7.2,A,4270,A
USGS,7137500,11/24/2005,58,A,6.5,A,4300,A
USGS,7137500,11/25/2005,55,A,6.5,A,4340,A
USGS,7137500,11/26/2005,54,A,6.2,A,4350,A
USGS,7137500,11/27/2005,59,A,5.3,A,4330,A
USGS,7137500,11/28/2005,58,A,2.1,A,4370,A
USGS,7137500,11/29/2005,60,A,2.3,A,4390,A
USGS,7137500,11/30/2005,61,A,3.2,A,4380,A
USGS,7137500,12/1/2005,57,A,2.8,A,4400,A
USGS,7137500,12/2/2005,59,A,3.7,A,4390,A
USGS,7137500,12/3/2005,58,A,3.6,A,4370,A
USGS,7137500,12/4/2005,58,A,4.5,A,4340,A
USGS,7137500,12/5/2005,48,A,3.3,A,4520,A
USGS,7137500,12/6/2005,48,A:e,0.9,A,4450,A
USGS,7137500,12/7/2005,45,A:e,-0.1,A,4580,A
USGS,7137500,12/8/2005,36,A:e,0.1,A,4850,A
USGS,7137500,12/9/2005,35,A:e,1.6,A,4670,A
USGS,7137500,12/10/2005,45,A:e,2.3,A,4570,A
USGS,7137500,12/11/2005,56,A,2.5,A,4260,A
USGS,7137500,12/12/2005,64,A,2.8,A,4130,A
USGS,7137500,12/13/2005,70,A,3.4,A,4090,A
USGS,7137500,12/14/2005,73,A,2.4,A,4090,A
USGS,7137500,12/15/2005,70,A,1.1,A,4230,A
USGS,7137500,12/16/2005,69,A,0.6,A,4300,A
USGS,7137500,12/17/2005,67,A,0.8,A,4260,A
USGS,7137500,12/18/2005,60,A:e,0,A,4330,A
USGS,7137500,12/19/2005,55,A:e,1.1,A,4330,A
USGS,7137500,12/20/2005,72,A,2.3,A,4160,A
USGS,7137500,12/21/2005,70,A,3.4,A,4170,A
USGS,7137500,12/22/2005,70,A,5.1,A,4180,A
USGS,7137500,12/23/2005,69,A,5.8,A,4170,A
USGS,7137500,12/24/2005,69,A,5.1,A,4190,A
USGS,7137500,12/25/2005,68,A,5.3,A,4200,A
USGS,7137500,12/26/2005,68,A,6,A,4200,A
USGS,7137500,12/27/2005,69,A,5.6,A,4210,A
USGS,7137500,12/28/2005,67,A,5.3,A,4220,A
USGS,7137500,12/29/2005,68,A,6,A,4220,A
USGS,7137500,12/30/2005,68,A,4.6,A,4240,A
USGS,7137500,12/31/2005,70,A,4.8,A,4230,A
USGS,7137500,1/1/2006,70,A,5.5,A,4220,A
USGS,7137500,1/2/2006,68,A,5.1,A,4210,A
USGS,7137500,1/3/2006,68,A,6.1,A,4210,A
USGS,7137500,1/4/2006,66,A,5.2,A,4240,A
USGS,7137500,1/5/2006,65,A,4.9,A,4250,A
USGS,7137500,1/6/2006,65,A,4.4,A,4270,A
USGS,7137500,1/7/2006,68,A,6,A,4230,A
USGS,7137500,1/8/2006,68,A,6.4,A,4210,A
USGS,7137500,1/9/2006,69,A,5.2,A,4170,A
USGS,7137500,1/10/2006,68,A,3.4,A,4220,A
USGS,7137500,1/11/2006,69,A,4.8,A,4210,A
USGS,7137500,1/12/2006,70,A,4.4,A,4210,A
USGS,7137500,1/13/2006,67,A,3.2,A,4240,A
USGS,7137500,1/14/2006,68,A,3.9,A,4240,A
USGS,7137500,1/15/2006,68,A,5.4,A,4210,A
USGS,7137500,1/16/2006,67,A,4.3,A,4220,A
USGS,7137500,1/17/2006,65,A,2.5,A,4250,A
USGS,7137500,1/18/2006,67,A,4.4,A,4210,A
USGS,7137500,1/19/2006,67,A,5.2,A,4200,A
USGS,7137500,1/20/2006,67,A,5.4,A,4170,A
USGS,7137500,1/21/2006,67,A,3.5,A,4190,A
USGS,7137500,1/22/2006,65,A,3,A,4200,A
USGS,7137500,1/23/2006,65,A,2.7,A,4210,A
USGS,7137500,1/24/2006,64,A,3.5,A,4200,A
USGS,7137500,1/25/2006,65,A,4.7,A,4170,A
USGS,7137500,1/26/2006,66,A,6.7,A,4170,A
USGS,7137500,1/27/2006,66,A,6.3,A,4170,A
USGS,7137500,1/28/2006,67,A,5.7,A,4160,A
USGS,7137500,1/29/2006,66,A,4.5,A,4180,A
USGS,7137500,1/30/2006,65,A,5,A,4180,A
USGS,7137500,1/31/2006,66,A,6.3,A,4170,A
USGS,7137500,2/1/2006,66,A,6.6,A,4170,A
USGS,7137500,2/2/2006,65,A,5.8,A,4170,A
USGS,7137500,2/3/2006,65,A,4.9,A,4210,A
USGS,7137500,2/4/2006,64,A,4.9,A,4250,A
USGS,7137500,2/5/2006,65,A,4.8,A,4300,A
USGS,7137500,2/6/2006,63,A,4.3,A,4330,A
USGS,7137500,2/7/2006,63,A,4.5,A,4330,A
USGS,7137500,2/8/2006,63,A,5.3,A,4340,A
USGS,7137500,2/9/2006,63,A,5.2,A,4340,A
USGS,7137500,2/10/2006,63,A,4.2,A,4340,A
USGS,7137500,2/11/2006,60,A:e,1.8,A,4420,A
USGS,7137500,2/12/2006,61,A:e,3.2,A,4450,A
USGS,7137500,2/13/2006,62,A,4.8,A,4410,A
USGS,7137500,2/14/2006,62,A,5.8,A,4430,A
USGS,7137500,2/15/2006,61,A,6.1,A,4440,A
USGS,7137500,2/16/2006,61,A:e,3.6,A,4450,A
USGS,7137500,2/17/2006,25,A:e,0.5,A,4520,A
USGS,7137500,2/18/2006,15,A:e,0.6,A,4860,A
USGS,7137500,2/19/2006,35,A:e,1.7,A,4870,A
USGS,7137500,2/20/2006,50,A:e,3.1,A,4600,A
USGS,7137500,2/21/2006,60,A:e,3.3,A,4240,A
USGS,7137500,2/22/2006,65,A,,,4220,A
USGS,7137500,2/23/2006,62,A,4.8,A,4310,A
USGS,7137500,2/24/2006,60,A,6.5,A,4330,A
USGS,7137500,2/25/2006,59,A,6.6,A,4340,A
USGS,7137500,2/26/2006,57,A,6.9,A,4350,A
USGS,7137500,2/27/2006,58,A,9.9,A,4340,A
USGS,7137500,2/28/2006,57,A,10.1,A,4350,A
USGS,7137500,3/1/2006,55,A,11,A,4370,A
USGS,7137500,3/2/2006,53,A,9.1,A,4440,A
USGS,7137500,3/3/2006,47,A,9.1,A,4560,A
USGS,7137500,3/4/2006,44,A,10.6,A,4570,A
USGS,7137500,3/5/2006,42,A,11.5,A,4600,A
USGS,7137500,3/6/2006,42,A,10.8,A,4590,A
USGS,7137500,3/7/2006,43,A,11.4,A,4580,A
USGS,7137500,3/8/2006,42,A,10,A,4600,A
USGS,7137500,3/9/2006,43,A,9.7,A,,
USGS,7137500,3/10/2006,54,A,9.7,A,,
USGS,7137500,3/11/2006,50,A,9,A,4500,A
USGS,7137500,3/12/2006,44,A,8.9,A,4570,A
USGS,7137500,3/13/2006,42,A,8.4,A,4590,A
USGS,7137500,3/14/2006,41,A,9,A,4570,A
USGS,7137500,3/15/2006,42,A,9.8,A,4590,A
USGS,7137500,3/16/2006,41,A,9.7,A,4590,A
USGS,7137500,3/17/2006,39,A,8.1,A,4610,A
USGS,7137500,3/18/2006,42,A,6.9,A,4570,A
USGS,7137500,3/19/2006,46,A,8,A,4490,A
USGS,7137500,3/20/2006,53,A,4.7,A,4220,A
USGS,7137500,3/21/2006,57,A,4.3,A,4160,A
USGS,7137500,3/22/2006,53,A,5.2,A,4330,A
USGS,7137500,3/23/2006,52,A,7,A,4350,A
USGS,7137500,3/24/2006,50,A,8.9,A,4400,A
USGS,7137500,3/25/2006,45,A,7.8,A,4480,A
USGS,7137500,3/26/2006,45,A,10.2,A,4510,A
USGS,7137500,3/27/2006,46,A,11.5,A,4490,A
USGS,7137500,3/28/2006,49,A,11.7,A,4480,A
USGS,7137500,3/29/2006,55,A,13.3,A,4420,A
USGS,7137500,3/30/2006,57,A,12.8,A,4420,A
USGS,7137500,3/31/2006,49,A,13.2,A,4500,A
USGS,7137500,4/1/2006,47,A,11.4,A,4540,A
USGS,7137500,4/2/2006,48,A,13.2,A,4530,A
USGS,7137500,4/3/2006,48,A,12.5,A,4500,A
USGS,7137500,4/4/2006,39,A,12.6,A,4630,A
USGS,7137500,4/5/2006,29,A,15.9,A,4620,A
USGS,7137500,4/6/2006,13,A,13.4,A,4600,A
USGS,7137500,4/7/2006,13,A,8.4,A,4630,A
USGS,7137500,4/8/2006,13,A,11.3,A,4630,A
USGS,7137500,4/9/2006,13,A,14.4,A,4640,A
USGS,7137500,4/10/2006,13,A,14.6,A,4660,A
USGS,7137500,4/11/2006,13,A,15,A,4720,A
USGS,7137500,4/12/2006,13,A,15.4,A,4710,A
USGS,7137500,4/13/2006,13,A,17.1,A,4690,A
USGS,7137500,4/14/2006,13,A,15.9,A,4670,A
USGS,7137500,4/15/2006,13,A,15.4,A,4680,A
USGS,7137500,4/16/2006,13,A,16.6,A,4660,A
USGS,7137500,4/17/2006,13,A,17.4,A,4650,A
USGS,7137500,4/18/2006,13,A,14.6,A,4670,A
USGS,7137500,4/19/2006,13,A,14.2,A,4660,A
USGS,7137500,4/20/2006,19,A,15.2,A,4580,A
USGS,7137500,4/21/2006,18,A,17,A,4540,A
USGS,7137500,4/22/2006,34,A,17.4,A,4040,A
USGS,7137500,4/23/2006,24,A,18.4,A,4050,A
USGS,7137500,4/24/2006,28,A,14.4,A,3970,A
USGS,7137500,4/25/2006,29,A,11.7,A,3950,A
USGS,7137500,4/26/2006,20,A,14.2,A,4200,A
USGS,7137500,4/27/2006,20,A,16.3,A,4270,A
USGS,7137500,4/28/2006,23,A,13.9,A,4030,A
USGS,7137500,4/29/2006,17,A,13.6,A,4310,A
USGS,7137500,4/30/2006,14,A,15.4,A,4470,A
USGS,7137500,5/1/2006,13,A,19,A,4550,A
USGS,7137500,5/2/2006,18,A,18.9,A,4430,A
USGS,7137500,5/3/2006,16,A,13.6,A,4460,A
USGS,7137500,5/4/2006,20,A,11.7,A,4380,A
USGS,7137500,5/5/2006,18,A,10.8,A,4410,A
USGS,7137500,5/6/2006,17,A,12.6,A,4390,A
USGS,7137500,5/7/2006,28,A,17.1,A,3990,A
USGS,7137500,5/8/2006,22,A,18.6,A,4110,A
USGS,7137500,5/9/2006,23,A,18,A,4170,A
USGS,7137500,5/10/2006,15,A,15.9,A,4320,A
USGS,7137500,5/11/2006,12,A,15.9,A,4450,A
USGS,7137500,5/12/2006,11,A,17.9,A,4590,A
USGS,7137500,5/13/2006,11,A,18.9,A,4530,A
USGS,7137500,5/14/2006,10,A,18.3,A,4590,A
USGS,7137500,5/15/2006,12,A,17,A,4530,A
USGS,7137500,5/16/2006,18,A,18.6,A,4230,A
USGS,7137500,5/17/2006,19,A,19.8,A,4120,A
USGS,7137500,5/18/2006,9.3,A,20.7,A,4670,A
USGS,7137500,5/19/2006,8.5,A,20.4,A,4770,A
USGS,7137500,5/20/2006,9.5,A,21.3,A,4650,A
USGS,7137500,5/21/2006,11,A,22.6,A,4520,A
USGS,7137500,5/22/2006,8.9,A,21.4,A,4720,A
USGS,7137500,5/23/2006,8.3,A,21.5,A,4830,A
USGS,7137500,5/24/2006,7.9,A,21.2,A,4940,A
USGS,7137500,5/25/2006,7.6,A,20.4,A,5020,A
USGS,7137500,5/26/2006,13,A,21.9,A,4630,A
USGS,7137500,5/27/2006,13,A,21,A,4500,A
USGS,7137500,5/28/2006,15,A,19.6,A,4390,A
USGS,7137500,5/29/2006,15,A,19.2,A,4390,A
USGS,7137500,5/30/2006,10,A,19.4,A,4680,A
USGS,7137500,5/31/2006,22,A,21.7,A,4290,A
USGS,7137500,6/1/2006,27,A,22.3,A,4330,A
USGS,7137500,6/2/2006,28,A,22.9,A,4240,A
USGS,7137500,6/3/2006,27,A,22.8,A,4320,A
USGS,7137500,6/4/2006,32,A,23.4,A,3780,A
USGS,7137500,6/5/2006,28,A,24.7,A,3910,A
USGS,7137500,6/6/2006,18,A,24.2,A,4330,A
USGS,7137500,6/7/2006,16,A,24.3,A,4470,A
USGS,7137500,6/8/2006,13,A,23.3,A,4560,A
USGS,7137500,6/9/2006,12,A,21.7,A,4580,A
USGS,7137500,6/10/2006,7.8,A,23.4,A,4690,A
USGS,7137500,6/11/2006,6.8,A,23.2,A,4700,A
USGS,7137500,6/12/2006,11,A,21.6,A,4340,A
USGS,7137500,6/13/2006,26,A,24.4,A,3770,A
USGS,7137500,6/14/2006,28,A,23.8,A,3710,A
USGS,7137500,6/15/2006,11,A,21.9,A,4250,A
USGS,7137500,6/16/2006,25,A,18.9,A,3900,A
USGS,7137500,6/17/2006,56,A,18.7,A,2820,A
USGS,7137500,6/18/2006,19,A,22.9,A,3700,A
USGS,7137500,6/19/2006,13,A,24.4,A,3910,A
USGS,7137500,6/20/2006,10,A,23,A,4150,A
USGS,7137500,6/21/2006,12,A,23.3,A,4110,A
USGS,7137500,6/22/2006,24,A,22.7,A,3470,A
USGS,7137500,6/23/2006,231,A,20.1,A,1590,A
USGS,7137500,6/24/2006,267,A,22.2,A,1190,A
USGS,7137500,6/25/2006,110,A,23.6,A,1960,A
USGS,7137500,6/26/2006,60,A,22.8,A,2670,A
USGS,7137500,6/27/2006,36,A,22.7,A,3110,A
USGS,7137500,6/28/2006,24,A,22.6,A,3500,A
USGS,7137500,6/29/2006,15,A,22.5,A,3770,A
USGS,7137500,6/30/2006,14,A,22.9,A,3900,A
USGS,7137500,7/1/2006,17,A,24.1,A,3770,A
USGS,7137500,7/2/2006,44,A,24.4,A,3200,A
USGS,7137500,7/3/2006,182,A,25.7,A,1790,A
USGS,7137500,7/4/2006,340,A,24.2,A,1500,A
USGS,7137500,7/5/2006,391,A,23.1,A,1520,A
USGS,7137500,7/6/2006,445,A,23,A,1540,A
USGS,7137500,7/7/2006,430,A,24.5,A,1640,A
USGS,7137500,7/8/2006,444,A,26.4,A,1620,A
USGS,7137500,7/9/2006,540,A,25.5,A,1580,A
USGS,7137500,7/10/2006,648,A,25.6,A,1440,A
USGS,7137500,7/11/2006,628,A,26.8,A,1390,A
USGS,7137500,7/12/2006,583,A,27.5,A,1390,A
USGS,7137500,7/13/2006,570,A,28,A,1380,A
USGS,7137500,7/14/2006,544,A,27.9,A,1360,A
USGS,7137500,7/15/2006,521,A,27.8,A,1410,A
USGS,7137500,7/16/2006,521,A,27.3,A,1390,A
USGS,7137500,7/17/2006,452,A,27.5,A,1440,A
USGS,7137500,7/18/2006,422,A,27.8,A,1480,A
USGS,7137500,7/19/2006,443,A,27,A,1480,A
USGS,7137500,7/20/2006,289,A,27.3,A,1840,A
USGS,7137500,7/21/2006,193,A,26.6,A,2140,A
USGS,7137500,7/22/2006,147,A,25.9,A,2300,A
USGS,7137500,7/23/2006,125,A,25.7,A,2410,A
USGS,7137500,7/24/2006,108,A,25.8,A,2610,A
USGS,7137500,7/25/2006,90,A,25.9,A,2740,A
USGS,7137500,7/26/2006,77,A,26.7,A,2840,A
USGS,7137500,7/27/2006,93,A,25.8,A,2570,A
USGS,7137500,7/28/2006,75,A,26.5,A,2850,A
USGS,7137500,7/29/2006,64,A,25.9,A,3030,A
USGS,7137500,7/30/2006,57,A,24.9,A,3140,A
USGS,7137500,7/31/2006,51,A,24.8,A,,
USGS,7137500,8/1/2006,42,A,24.6,A,,
USGS,7137500,8/2/2006,35,A,23.8,A,,
USGS,7137500,8/3/2006,33,A,23.6,A,3950,A
USGS,7137500,8/4/2006,26,A,23.9,A,4070,A
USGS,7137500,8/5/2006,22,A,22.8,A,,
USGS,7137500,8/6/2006,24,A,24.5,A,,
USGS,7137500,8/7/2006,26,A,24.9,A,,
USGS,7137500,8/8/2006,23,A,23.9,A,,
USGS,7137500,8/9/2006,21,A,23.4,A,4270,A
USGS,7137500,8/10/2006,19,A,23.4,A,4320,A
USGS,7137500,8/11/2006,21,A,24.1,A,4150,A
USGS,7137500,8/12/2006,17,A,23.8,A,4350,A
USGS,7137500,8/13/2006,17,A,23.8,A,4300,A
USGS,7137500,8/14/2006,180,A,21.8,A,1870,A
USGS,7137500,8/15/2006,125,A,22.7,A,2060,A
USGS,7137500,8/16/2006,63,A,23.6,A,2980,A
USGS,7137500,8/17/2006,42,A,24.9,A,3690,A
USGS,7137500,8/18/2006,38,A,24.7,A,3870,A
USGS,7137500,8/19/2006,54,A,22.5,A,3690,A
USGS,7137500,8/20/2006,52,A,21.9,A,3900,A
USGS,7137500,8/21/2006,58,A,22.4,A,3810,A
USGS,7137500,8/22/2006,60,A,23.1,A,3840,A
USGS,7137500,8/23/2006,70,A,24.5,A,3720,A
USGS,7137500,8/24/2006,100,A,24.9,A,2710,A
USGS,7137500,8/25/2006,116,A,23.8,A,2620,A
USGS,7137500,8/26/2006,108,A,21.4,A,2870,A
USGS,7137500,8/27/2006,95,A,21.9,A,3420,A
USGS,7137500,8/28/2006,92,A,21.6,A,3530,A
USGS,7137500,8/29/2006,85,A,21.1,A,3710,A
USGS,7137500,8/30/2006,91,A,22.1,A,3660,A
USGS,7137500,8/31/2006,106,A,23.9,A,3140,A
USGS,7137500,9/1/2006,111,A,22.1,A,3010,A
USGS,7137500,9/2/2006,101,A,19.2,A,3440,A
USGS,7137500,9/3/2006,104,A,19.6,A,3140,A
USGS,7137500,9/4/2006,124,A,20.2,A,2680,A
USGS,7137500,9/5/2006,125,A,20.2,A,2740,A
USGS,7137500,9/6/2006,121,A,20.2,A,2810,A
USGS,7137500,9/7/2006,105,A,21,A,2880,A
USGS,7137500,9/8/2006,90,A,20.5,A,3080,A
USGS,7137500,9/9/2006,88,A,20.9,A,3180,A
USGS,7137500,9/10/2006,83,A,21.2,A,3230,A
USGS,7137500,9/11/2006,80,A,20.9,A,3350,A
USGS,7137500,9/12/2006,79,A,21.3,A,3470,A
USGS,7137500,9/13/2006,84,A,20.9,A,3660,A
USGS,7137500,9/14/2006,83,A,20.5,A,3640,A
USGS,7137500,9/15/2006,86,A,20.6,A,3620,A
USGS,7137500,9/16/2006,85,A,19.7,A,3560,A
USGS,7137500,9/17/2006,92,A,17,A,3340,A
USGS,7137500,9/18/2006,99,A,16.5,A,3070,A
USGS,7137500,9/19/2006,86,A,17.1,A,3240,A
USGS,7137500,9/20/2006,70,A,17.9,A,3830,A
USGS,7137500,9/21/2006,71,A,16.4,A,3920,A
USGS,7137500,9/22/2006,77,A,14.3,A,3620,A
USGS,7137500,9/23/2006,77,A,13.6,A,3420,A
USGS,7137500,9/24/2006,71,A,14.5,A,3760,A
