# ---------------------------------- WARNING ----------------------------------------				
# The data you have obtained from this automated U.S. Geological Survey database				
# have not received Director's approval and as such are provisional and subject to				
# revision.  The data are released on the condition that neither the USGS nor the				
# United States Government may be held liable for any damages resulting from its use.				
# Additional info: http://waterdata.usgs.gov/nwis/help/?provisional				
#				
# File-format description:  http://waterdata.usgs.gov/nwis/?tab_delimited_format_info				
# Automated-retrieval info: http://waterdata.usgs.gov/nwis/?automated_retrieval_info				
#				
# Contact:   gs-w_support_nwisweb@usgs.gov				
# retrieved: 2012-01-11 22:47:55 EST       (caww02)				
#				
# Data for the following 1 site(s) are contained in this file				
USGS	7133000	12/13/2002	3.2	A
USGS	7133000	12/14/2002	3.5	A
USGS	7133000	12/15/2002	3.1	A
USGS	7133000	12/16/2002	3.3	A
USGS	7133000	12/17/2002	3.4	A
USGS	7133000	12/18/2002	3.1	A
USGS	7133000	12/19/2002	3.1	A
USGS	7133000	12/20/2002	3.1	A
USGS	7133000	12/21/2002	3.2	A
USGS	7133000	12/22/2002	3.1	A
USGS	7133000	12/23/2002	2.9	A
USGS	7133000	12/24/2002	3.5	A
USGS	7133000	12/25/2002	3.4	A:e
USGS	7133000	12/26/2002	3.5	A:e
USGS	7133000	12/27/2002	3.4	A:e
USGS	7133000	12/28/2002	3.9	A
USGS	7133000	12/29/2002	3.7	A
USGS	7133000	12/30/2002	3.7	A
USGS	7133000	12/31/2002	3.7	A
USGS	7133000	1/1/2003	3.7	A
USGS	7133000	1/2/2003	3.6	A
USGS	7133000	1/3/2003	3.6	A
USGS	7133000	1/4/2003	3.5	A
USGS	7133000	1/5/2003	3.5	A
USGS	7133000	1/6/2003	3.4	A
USGS	7133000	1/7/2003	3.4	A
USGS	7133000	1/8/2003	3.5	A
USGS	7133000	1/9/2003	3.5	A
USGS	7133000	1/10/2003	3.5	A
USGS	7133000	1/11/2003	3.4	A
USGS	7133000	1/12/2003	3.4	A
USGS	7133000	1/13/2003	3.4	A
USGS	7133000	1/14/2003	3.4	A
USGS	7133000	1/15/2003	3.5	A
USGS	7133000	1/16/2003	3.5	A
USGS	7133000	1/17/2003	3.5	A
USGS	7133000	1/18/2003	3.6	A
USGS	7133000	1/19/2003	3.6	A
USGS	7133000	1/20/2003	3.7	A
USGS	7133000	1/21/2003	3.9	A
USGS	7133000	1/22/2003	3.7	A
USGS	7133000	1/23/2003	3.5	A
USGS	7133000	1/24/2003	3.9	A
USGS	7133000	1/25/2003	3.9	A
USGS	7133000	1/26/2003	3.8	A
USGS	7133000	1/27/2003	3.8	A
USGS	7133000	1/28/2003	4.3	A
USGS	7133000	1/29/2003	3.9	A
USGS	7133000	1/30/2003	3.9	A
USGS	7133000	1/31/2003	3.8	A
USGS	7133000	2/1/2003	3.8	A
USGS	7133000	2/2/2003	3.9	A
USGS	7133000	2/3/2003	4.3	A
USGS	7133000	2/4/2003	3.9	A
USGS	7133000	2/5/2003	4	A
USGS	7133000	2/6/2003	3.9	A
USGS	7133000	2/7/2003	3.9	A:e
USGS	7133000	2/8/2003	3.8	A:e
USGS	7133000	2/9/2003	4.1	A
USGS	7133000	2/10/2003	4.1	A
USGS	7133000	2/11/2003	3.8	A
USGS	7133000	2/12/2003	4.1	A
USGS	7133000	2/13/2003	4.2	A
USGS	7133000	2/14/2003	4.2	A
USGS	7133000	2/15/2003	4.7	A
USGS	7133000	2/16/2003	4.9	A
USGS	7133000	2/17/2003	4.8	A
USGS	7133000	2/18/2003	5	A
USGS	7133000	2/19/2003	4.9	A
USGS	7133000	2/20/2003	5	A
USGS	7133000	2/21/2003	5.1	A
USGS	7133000	2/22/2003	4.7	A
USGS	7133000	2/23/2003	5	A
USGS	7133000	2/24/2003	4.8	A:e
USGS	7133000	2/25/2003	5	A:e
USGS	7133000	2/26/2003	5.9	A
USGS	7133000	2/27/2003	5.9	A
USGS	7133000	2/28/2003	5.4	A
USGS	7133000	3/1/2003	5.5	A
USGS	7133000	3/2/2003	5.3	A
USGS	7133000	3/3/2003	5.3	A
USGS	7133000	3/4/2003	5.4	A
USGS	7133000	3/5/2003	5.5	A
USGS	7133000	3/6/2003	5.2	A
USGS	7133000	3/7/2003	8.6	A
USGS	7133000	3/8/2003	11	A
USGS	7133000	3/9/2003	8.6	A
USGS	7133000	3/10/2003	6.2	A
USGS	7133000	3/11/2003	4.2	A
USGS	7133000	3/12/2003	3.8	A
USGS	7133000	3/13/2003	3.8	A
USGS	7133000	3/14/2003	4.1	A
USGS	7133000	3/15/2003	4.3	A
USGS	7133000	3/16/2003	4.4	A
USGS	7133000	3/17/2003	4.4	A
USGS	7133000	3/18/2003	4.5	A
USGS	7133000	3/19/2003	5	A
USGS	7133000	3/20/2003	4.4	A
USGS	7133000	3/21/2003	4.3	A
USGS	7133000	3/22/2003	4.2	A
USGS	7133000	3/23/2003	4.2	A
USGS	7133000	3/24/2003	4.3	A
USGS	7133000	3/25/2003	4.2	A
USGS	7133000	3/26/2003	4.2	A
USGS	7133000	3/27/2003	4.4	A
USGS	7133000	3/28/2003	4.1	A
USGS	7133000	3/29/2003	4	A
USGS	7133000	3/30/2003	4	A
USGS	7133000	3/31/2003	4	A
USGS	7133000	4/1/2003	4	A
USGS	7133000	4/2/2003	4.2	A
USGS	7133000	4/3/2003	4.1	A
USGS	7133000	4/4/2003	4	A
USGS	7133000	4/5/2003	3.9	A
USGS	7133000	4/6/2003	4	A
USGS	7133000	4/7/2003	4	A
USGS	7133000	4/8/2003	3.9	A
USGS	7133000	4/9/2003	3.9	A
USGS	7133000	4/10/2003	4	A
USGS	7133000	4/11/2003	4	A
USGS	7133000	4/12/2003	4.1	A
USGS	7133000	4/13/2003	4.3	A
USGS	7133000	4/14/2003	13	A
USGS	7133000	4/15/2003	33	A
USGS	7133000	4/16/2003	64	A
USGS	7133000	4/17/2003	82	A
USGS	7133000	4/18/2003	54	A
USGS	7133000	4/19/2003	94	A
USGS	7133000	4/20/2003	102	A
USGS	7133000	4/21/2003	99	A
USGS	7133000	4/22/2003	86	A
USGS	7133000	4/23/2003	90	A
USGS	7133000	4/24/2003	89	A
USGS	7133000	4/25/2003	93	A
USGS	7133000	4/26/2003	92	A
USGS	7133000	4/27/2003	93	A
USGS	7133000	4/28/2003	87	A
USGS	7133000	4/29/2003	79	A
USGS	7133000	4/30/2003	77	A
USGS	7133000	5/1/2003	79	A
USGS	7133000	5/2/2003	83	A
USGS	7133000	5/3/2003	54	A
USGS	7133000	5/4/2003	43	A
USGS	7133000	5/5/2003	41	A
USGS	7133000	5/6/2003	14	A
USGS	7133000	5/7/2003	9.6	A
USGS	7133000	5/8/2003	8	A
USGS	7133000	5/9/2003	6.3	A
USGS	7133000	5/10/2003	6	A
USGS	7133000	5/11/2003	5.5	A
USGS	7133000	5/12/2003	5.2	A
USGS	7133000	5/13/2003	4.9	A
USGS	7133000	5/14/2003	4.9	A
USGS	7133000	5/15/2003	6.6	A
USGS	7133000	5/16/2003	12	A
USGS	7133000	5/17/2003	18	A
USGS	7133000	5/18/2003	52	A
USGS	7133000	5/19/2003	39	A
USGS	7133000	5/20/2003	31	A
USGS	7133000	5/21/2003	33	A
USGS	7133000	5/22/2003	34	A
USGS	7133000	5/23/2003	33	A
USGS	7133000	5/24/2003	18	A
USGS	7133000	5/25/2003	6.1	A
USGS	7133000	5/26/2003	5.4	A
USGS	7133000	5/27/2003	5	A
USGS	7133000	5/28/2003	5.2	A
USGS	7133000	5/29/2003	8.8	A
USGS	7133000	5/30/2003	6.7	A
USGS	7133000	5/31/2003	6	A
USGS	7133000	6/1/2003	21	A
USGS	7133000	6/2/2003	19	A
USGS	7133000	6/3/2003	28	A
USGS	7133000	6/4/2003	77	A
USGS	7133000	6/5/2003	49	A
USGS	7133000	6/6/2003	32	A
USGS	7133000	6/7/2003	82	A
USGS	7133000	6/8/2003	44	A
USGS	7133000	6/9/2003	25	A
USGS	7133000	6/10/2003	19	A
USGS	7133000	6/11/2003	10	A
USGS	7133000	6/12/2003	9.6	A
USGS	7133000	6/13/2003	9.1	A
USGS	7133000	6/14/2003	9.1	A
USGS	7133000	6/15/2003	7.4	A
USGS	7133000	6/16/2003	9	A
USGS	7133000	6/17/2003	93	A
USGS	7133000	6/18/2003	149	A
USGS	7133000	6/19/2003	171	A
USGS	7133000	6/20/2003	120	A
USGS	7133000	6/21/2003	40	A
USGS	7133000	6/22/2003	89	A
USGS	7133000	6/23/2003	21	A
USGS	7133000	6/24/2003	16	A
USGS	7133000	6/25/2003	16	A
USGS	7133000	6/26/2003	49	A
USGS	7133000	6/27/2003	21	A
USGS	7133000	6/28/2003	12	A
USGS	7133000	6/29/2003	19	A
USGS	7133000	6/30/2003	11	A
USGS	7133000	7/1/2003	33	A
USGS	7133000	7/2/2003	61	A
USGS	7133000	7/3/2003	18	A
USGS	7133000	7/4/2003	30	A
USGS	7133000	7/5/2003	14	A
USGS	7133000	7/6/2003	14	A
USGS	7133000	7/7/2003	12	A
USGS	7133000	7/8/2003	13	A
USGS	7133000	7/9/2003	25	A
USGS	7133000	7/10/2003	37	A
USGS	7133000	7/11/2003	39	A
USGS	7133000	7/12/2003	51	A
USGS	7133000	7/13/2003	38	A
USGS	7133000	7/14/2003	32	A
USGS	7133000	7/15/2003	33	A
USGS	7133000	7/16/2003	31	A
USGS	7133000	7/17/2003	26	A
USGS	7133000	7/18/2003	26	A
USGS	7133000	7/19/2003	23	A
USGS	7133000	7/20/2003	19	A
USGS	7133000	7/21/2003	22	A
USGS	7133000	7/22/2003	29	A
USGS	7133000	7/23/2003	31	A
USGS	7133000	7/24/2003	29	A
USGS	7133000	7/25/2003	27	A
USGS	7133000	7/26/2003	26	A
USGS	7133000	7/27/2003	27	A
USGS	7133000	7/28/2003	30	A
USGS	7133000	7/29/2003	28	A
USGS	7133000	7/30/2003	30	A
USGS	7133000	7/31/2003	28	A
USGS	7133000	8/1/2003	28	A
USGS	7133000	8/2/2003	29	A
USGS	7133000	8/3/2003	34	A
USGS	7133000	8/4/2003	33	A
USGS	7133000	8/5/2003	33	A
USGS	7133000	8/6/2003	32	A
USGS	7133000	8/7/2003	40	A
USGS	7133000	8/8/2003	46	A
USGS	7133000	8/9/2003	35	A
USGS	7133000	8/10/2003	23	A
USGS	7133000	8/11/2003	19	A
USGS	7133000	8/12/2003	20	A
USGS	7133000	8/13/2003	49	A
USGS	7133000	8/14/2003	66	A
USGS	7133000	8/15/2003	47	A
USGS	7133000	8/16/2003	28	A
USGS	7133000	8/17/2003	17	A
USGS	7133000	8/18/2003	13	A
USGS	7133000	8/19/2003	15	A
USGS	7133000	8/20/2003	13	A
USGS	7133000	8/21/2003	11	A
USGS	7133000	8/22/2003	11	A
USGS	7133000	8/23/2003	9.6	A
USGS	7133000	8/24/2003	7.8	A
USGS	7133000	8/25/2003	9.2	A
USGS	7133000	8/26/2003	7.9	A
USGS	7133000	8/27/2003	7.1	A
USGS	7133000	8/28/2003	6.5	A
USGS	7133000	8/29/2003	8.9	A
USGS	7133000	8/30/2003	33	A
USGS	7133000	8/31/2003	28	A
USGS	7133000	9/1/2003	17	A
USGS	7133000	9/2/2003	14	A
USGS	7133000	9/3/2003	12	A
USGS	7133000	9/4/2003	12	A
USGS	7133000	9/5/2003	11	A
USGS	7133000	9/6/2003	10	A
USGS	7133000	9/7/2003	13	A
USGS	7133000	9/8/2003	14	A
USGS	7133000	9/9/2003	14	A
USGS	7133000	9/10/2003	17	A
USGS	7133000	9/11/2003	21	A
USGS	7133000	9/12/2003	38	A
USGS	7133000	9/13/2003	32	A
USGS	7133000	9/14/2003	22	A
USGS	7133000	9/15/2003	18	A
USGS	7133000	9/16/2003	15	A
USGS	7133000	9/17/2003	10	A
USGS	7133000	9/18/2003	10	A
USGS	7133000	9/19/2003	10	A
USGS	7133000	9/20/2003	14	A
USGS	7133000	9/21/2003	11	A
USGS	7133000	9/22/2003	8.6	A
USGS	7133000	9/23/2003	16	A
USGS	7133000	9/24/2003	38	A
USGS	7133000	9/25/2003	45	A
USGS	7133000	9/26/2003	47	A
USGS	7133000	9/27/2003	52	A
USGS	7133000	9/28/2003	55	A
USGS	7133000	9/29/2003	57	A
USGS	7133000	9/30/2003	55	A
USGS	7133000	10/1/2003	31	A
USGS	7133000	10/2/2003	17	A
USGS	7133000	10/3/2003	13	A
USGS	7133000	10/4/2003	9.5	A
USGS	7133000	10/5/2003	8.9	A
USGS	7133000	10/6/2003	8.6	A
USGS	7133000	10/7/2003	8.1	A
USGS	7133000	10/8/2003	9.2	A
USGS	7133000	10/9/2003	12	A
USGS	7133000	10/10/2003	15	A
USGS	7133000	10/11/2003	19	A
USGS	7133000	10/12/2003	22	A
USGS	7133000	10/13/2003	23	A
USGS	7133000	10/14/2003	23	A
USGS	7133000	10/15/2003	22	A
USGS	7133000	10/16/2003	17	A
USGS	7133000	10/17/2003	15	A
USGS	7133000	10/18/2003	13	A
USGS	7133000	10/19/2003	13	A
USGS	7133000	10/20/2003	12	A
USGS	7133000	10/21/2003	12	A
USGS	7133000	10/22/2003	13	A
USGS	7133000	10/23/2003	14	A
USGS	7133000	10/24/2003	13	A
USGS	7133000	10/25/2003	13	A
USGS	7133000	10/26/2003	14	A
USGS	7133000	10/27/2003	14	A
USGS	7133000	10/28/2003	14	A
USGS	7133000	10/29/2003	14	A
USGS	7133000	10/30/2003	13	A
USGS	7133000	10/31/2003	12	A
USGS	7133000	11/1/2003	8.4	A
USGS	7133000	11/2/2003	6.5	A
USGS	7133000	11/3/2003	6.7	A
USGS	7133000	11/4/2003	7.1	A
USGS	7133000	11/5/2003	7.2	A
USGS	7133000	11/6/2003	7.1	A
USGS	7133000	11/7/2003	6.7	A
USGS	7133000	11/8/2003	6.7	A
USGS	7133000	11/9/2003	6.6	A
USGS	7133000	11/10/2003	6.6	A
USGS	7133000	11/11/2003	6.6	A
USGS	7133000	11/12/2003	6.8	A
USGS	7133000	11/13/2003	7	A
USGS	7133000	11/14/2003	7.1	A
USGS	7133000	11/15/2003	7.3	A
USGS	7133000	11/16/2003	7.3	A
USGS	7133000	11/17/2003	6.9	A
USGS	7133000	11/18/2003	6.8	A
USGS	7133000	11/19/2003	6.8	A
USGS	7133000	11/20/2003	7.2	A
USGS	7133000	11/21/2003	7.4	A
USGS	7133000	11/22/2003	7.7	A
USGS	7133000	11/23/2003	8	A
USGS	7133000	11/24/2003	7.5	A:e
USGS	7133000	11/25/2003	7	A:e
USGS	7133000	11/26/2003	7.2	A
USGS	7133000	11/27/2003	6.2	A
USGS	7133000	11/28/2003	6.2	A
USGS	7133000	11/29/2003	6.2	A
USGS	7133000	11/30/2003	5.7	A
USGS	7133000	12/1/2003	6.1	A
USGS	7133000	12/2/2003	6.1	A
USGS	7133000	12/3/2003	5.9	A
USGS	7133000	12/4/2003	6.1	A
USGS	7133000	12/5/2003	6.1	A
USGS	7133000	12/6/2003	6.6	A
USGS	7133000	12/7/2003	6.8	A
USGS	7133000	12/8/2003	6.5	A
USGS	7133000	12/9/2003	6.7	A
USGS	7133000	12/10/2003	6.8	A
USGS	7133000	12/11/2003	6.6	A
USGS	7133000	12/12/2003	6.5	A
USGS	7133000	12/13/2003	6.5	A
USGS	7133000	12/14/2003	7.1	A
USGS	7133000	12/15/2003	7.3	A
USGS	7133000	12/16/2003	6.9	A
USGS	7133000	12/17/2003	6.9	A
USGS	7133000	12/18/2003	6.8	A
USGS	7133000	12/19/2003	6.6	A
USGS	7133000	12/20/2003	6.4	A
USGS	7133000	12/21/2003	5.8	A
USGS	7133000	12/22/2003	5.9	A
USGS	7133000	12/23/2003	6.4	A
USGS	7133000	12/24/2003	6.8	A
USGS	7133000	12/25/2003	6.7	A
USGS	7133000	12/26/2003	6.3	A
USGS	7133000	12/27/2003	6.1	A
USGS	7133000	12/28/2003	6.3	A
USGS	7133000	12/29/2003	6.2	A
USGS	7133000	12/30/2003	6.6	A
USGS	7133000	12/31/2003	7	A
USGS	7133000	1/1/2004	6.7	A
USGS	7133000	1/2/2004	6.3	A
USGS	7133000	1/3/2004	8.5	A
USGS	7133000	1/4/2004	11	A
USGS	7133000	1/5/2004	9.5	A:e
USGS	7133000	1/6/2004	9	A:e
USGS	7133000	1/7/2004	10	A
USGS	7133000	1/8/2004	7	A
USGS	7133000	1/9/2004	6.8	A
USGS	7133000	1/10/2004	6.7	A
USGS	7133000	1/11/2004	6.8	A
USGS	7133000	1/12/2004	7.2	A
USGS	7133000	1/13/2004	7.3	A
USGS	7133000	1/14/2004	7.1	A
USGS	7133000	1/15/2004	7.2	A
USGS	7133000	1/16/2004	6.1	A
USGS	7133000	1/17/2004	5.6	A
USGS	7133000	1/18/2004	5.9	A
USGS	7133000	1/19/2004	6.1	A
USGS	7133000	1/20/2004	6	A
USGS	7133000	1/21/2004	5.8	A
USGS	7133000	1/22/2004	5.6	A
USGS	7133000	1/23/2004	5.7	A
USGS	7133000	1/24/2004	6	A
USGS	7133000	1/25/2004	6.2	A
USGS	7133000	1/26/2004	6.3	A
USGS	7133000	1/27/2004	6.2	A
USGS	7133000	1/28/2004	6.7	A
USGS	7133000	1/29/2004	7.7	A
USGS	7133000	1/30/2004	8	A
USGS	7133000	1/31/2004	8.5	A
USGS	7133000	2/1/2004	8.2	A
USGS	7133000	2/2/2004	8	A:e
USGS	7133000	2/3/2004	7.5	A
USGS	7133000	2/4/2004	7.4	A
USGS	7133000	2/5/2004	7.6	A
USGS	7133000	2/6/2004	6.9	A
USGS	7133000	2/7/2004	6.7	A
USGS	7133000	2/8/2004	7	A
USGS	7133000	2/9/2004	6.7	A
USGS	7133000	2/10/2004	6.9	A
USGS	7133000	2/11/2004	7.2	A
USGS	7133000	2/12/2004	6.8	A
USGS	7133000	2/13/2004	6.8	A
USGS	7133000	2/14/2004	7.1	A
USGS	7133000	2/15/2004	7.8	A
USGS	7133000	2/16/2004	6.7	A
USGS	7133000	2/17/2004	6.5	A
USGS	7133000	2/18/2004	6.5	A
USGS	7133000	2/19/2004	7	A
USGS	7133000	2/20/2004	6.6	A
USGS	7133000	2/21/2004	6.6	A
USGS	7133000	2/22/2004	6.6	A
USGS	7133000	2/23/2004	6.6	A
USGS	7133000	2/24/2004	6.6	A
USGS	7133000	2/25/2004	6.7	A
USGS	7133000	2/26/2004	6.3	A
USGS	7133000	2/27/2004	6.1	A
USGS	7133000	2/28/2004	6.1	A
USGS	7133000	2/29/2004	6.1	A
USGS	7133000	3/1/2004	6.3	A
USGS	7133000	3/2/2004	6.5	A
USGS	7133000	3/3/2004	6.6	A
USGS	7133000	3/4/2004	7.2	A
USGS	7133000	3/5/2004	7.6	A
USGS	7133000	3/6/2004	6.9	A
USGS	7133000	3/7/2004	6.9	A
USGS	7133000	3/8/2004	6.9	A
USGS	7133000	3/9/2004	5.8	A
USGS	7133000	3/10/2004	5.7	A
USGS	7133000	3/11/2004	5.7	A
USGS	7133000	3/12/2004	5.8	A
USGS	7133000	3/13/2004	5.8	A
USGS	7133000	3/14/2004	5.7	A
USGS	7133000	3/15/2004	5.7	A
USGS	7133000	3/16/2004	5.7	A
USGS	7133000	3/17/2004	5.6	A
USGS	7133000	3/18/2004	5.9	A
USGS	7133000	3/19/2004	5.7	A
USGS	7133000	3/20/2004	5.4	A
USGS	7133000	3/21/2004	5.2	A
USGS	7133000	3/22/2004	5.2	A
USGS	7133000	3/23/2004	5.2	A
USGS	7133000	3/24/2004	5.4	A
USGS	7133000	3/25/2004	5.2	A
USGS	7133000	3/26/2004	5.9	A
USGS	7133000	3/27/2004	295	A
USGS	7133000	3/28/2004	453	A
USGS	7133000	3/29/2004	485	A
USGS	7133000	3/30/2004	539	A
USGS	7133000	3/31/2004	550	A
USGS	7133000	4/1/2004	572	A
USGS	7133000	4/2/2004	591	A
USGS	7133000	4/3/2004	635	A
USGS	7133000	4/4/2004	699	A
USGS	7133000	4/5/2004	921	A
USGS	7133000	4/6/2004	919	A
USGS	7133000	4/7/2004	854	A
USGS	7133000	4/8/2004	774	A
USGS	7133000	4/9/2004	653	A
USGS	7133000	4/10/2004	668	A
USGS	7133000	4/11/2004	660	A
USGS	7133000	4/12/2004	281	A
USGS	7133000	4/13/2004	73	A
USGS	7133000	4/14/2004	57	A
USGS	7133000	4/15/2004	20	A
USGS	7133000	4/16/2004	18	A
USGS	7133000	4/17/2004	28	A
USGS	7133000	4/18/2004	19	A
USGS	7133000	4/19/2004	16	A
USGS	7133000	4/20/2004	15	A
USGS	7133000	4/21/2004	12	A
USGS	7133000	4/22/2004	13	A
USGS	7133000	4/23/2004	26	A
USGS	7133000	4/24/2004	18	A
USGS	7133000	4/25/2004	17	A
USGS	7133000	4/26/2004	15	A
USGS	7133000	4/27/2004	13	A
USGS	7133000	4/28/2004	16	A
USGS	7133000	4/29/2004	46	A
USGS	7133000	4/30/2004	92	A
USGS	7133000	5/1/2004	67	A
USGS	7133000	5/2/2004	24	A
USGS	7133000	5/3/2004	21	A
USGS	7133000	5/4/2004	19	A
USGS	7133000	5/5/2004	24	A
USGS	7133000	5/6/2004	36	A
USGS	7133000	5/7/2004	42	A
USGS	7133000	5/8/2004	38	A
USGS	7133000	5/9/2004	38	A
USGS	7133000	5/10/2004	38	A
USGS	7133000	5/11/2004	25	A
USGS	7133000	5/12/2004	15	A
USGS	7133000	5/13/2004	16	A
USGS	7133000	5/14/2004	15	A
USGS	7133000	5/15/2004	15	A
USGS	7133000	5/16/2004	14	A
USGS	7133000	5/17/2004	14	A
USGS	7133000	5/18/2004	14	A
USGS	7133000	5/19/2004	16	A
USGS	7133000	5/20/2004	41	A
USGS	7133000	5/21/2004	48	A
USGS	7133000	5/22/2004	28	A
USGS	7133000	5/23/2004	19	A
USGS	7133000	5/24/2004	16	A
USGS	7133000	5/25/2004	15	A
USGS	7133000	5/26/2004	16	A
USGS	7133000	5/27/2004	13	A
USGS	7133000	5/28/2004	12	A
USGS	7133000	5/29/2004	11	A
USGS	7133000	5/30/2004	11	A
USGS	7133000	5/31/2004	11	A
USGS	7133000	6/1/2004	11	A
USGS	7133000	6/2/2004	13	A
USGS	7133000	6/3/2004	20	A
USGS	7133000	6/4/2004	42	A
USGS	7133000	6/5/2004	32	A
USGS	7133000	6/6/2004	23	A
USGS	7133000	6/7/2004	14	A
USGS	7133000	6/8/2004	11	A
USGS	7133000	6/9/2004	11	A
USGS	7133000	6/10/2004	13	A
USGS	7133000	6/11/2004	8.4	A
USGS	7133000	6/12/2004	10	A
USGS	7133000	6/13/2004	8	A
USGS	7133000	6/14/2004	8.8	A
USGS	7133000	6/15/2004	11	A
USGS	7133000	6/16/2004	19	A
USGS	7133000	6/17/2004	97	A
USGS	7133000	6/18/2004	72	A
USGS	7133000	6/19/2004	42	A
USGS	7133000	6/20/2004	19	A
USGS	7133000	6/21/2004	275	A
USGS	7133000	6/22/2004	117	A
USGS	7133000	6/23/2004	21	A
USGS	7133000	6/24/2004	15	A
USGS	7133000	6/25/2004	14	A
USGS	7133000	6/26/2004	13	A
USGS	7133000	6/27/2004	11	A
USGS	7133000	6/28/2004	10	A
USGS	7133000	6/29/2004	11	A
USGS	7133000	6/30/2004	30	A
USGS	7133000	7/1/2004	16	A
USGS	7133000	7/2/2004	13	A
USGS	7133000	7/3/2004	11	A
USGS	7133000	7/4/2004	10	A
USGS	7133000	7/5/2004	11	A
USGS	7133000	7/6/2004	23	A
USGS	7133000	7/7/2004	13	A
USGS	7133000	7/8/2004	12	A
USGS	7133000	7/9/2004	11	A
USGS	7133000	7/10/2004	10	A
USGS	7133000	7/11/2004	10	A
USGS	7133000	7/12/2004	10	A
USGS	7133000	7/13/2004	9.7	A
USGS	7133000	7/14/2004	11	A
USGS	7133000	7/15/2004	9.7	A
USGS	7133000	7/16/2004	10	A
USGS	7133000	7/17/2004	10	A
USGS	7133000	7/18/2004	11	A
USGS	7133000	7/19/2004	10	A
USGS	7133000	7/20/2004	21	A
USGS	7133000	7/21/2004	12	A
USGS	7133000	7/22/2004	24	A
USGS	7133000	7/23/2004	59	A
USGS	7133000	7/24/2004	41	A
USGS	7133000	7/25/2004	22	A
USGS	7133000	7/26/2004	15	A
USGS	7133000	7/27/2004	15	A
USGS	7133000	7/28/2004	15	A
USGS	7133000	7/29/2004	13	A
USGS	7133000	7/30/2004	27	A
USGS	7133000	7/31/2004	65	A
USGS	7133000	8/1/2004	48	A
USGS	7133000	8/2/2004	27	A
USGS	7133000	8/3/2004	37	A
USGS	7133000	8/4/2004	22	A
USGS	7133000	8/5/2004	40	A
USGS	7133000	8/6/2004	29	A
USGS	7133000	8/7/2004	36	A
USGS	7133000	8/8/2004	294	A
USGS	7133000	8/9/2004	124	A
USGS	7133000	8/10/2004	40	A
USGS	7133000	8/11/2004	30	A
USGS	7133000	8/12/2004	92	A
USGS	7133000	8/13/2004	56	A
USGS	7133000	8/14/2004	17	A
USGS	7133000	8/15/2004	17	A
USGS	7133000	8/16/2004	11	A
USGS	7133000	8/17/2004	7.7	A
USGS	7133000	8/18/2004	8.5	A
USGS	7133000	8/19/2004	225	A
USGS	7133000	8/20/2004	209	A
USGS	7133000	8/21/2004	41	A
USGS	7133000	8/22/2004	35	A
USGS	7133000	8/23/2004	32	A
USGS	7133000	8/24/2004	31	A
USGS	7133000	8/25/2004	30	A
USGS	7133000	8/26/2004	30	A
USGS	7133000	8/27/2004	30	A
USGS	7133000	8/28/2004	30	A
USGS	7133000	8/29/2004	29	A
USGS	7133000	8/30/2004	29	A
USGS	7133000	8/31/2004	29	A
USGS	7133000	9/1/2004	27	A
USGS	7133000	9/2/2004	28	A
USGS	7133000	9/3/2004	28	A
USGS	7133000	9/4/2004	37	A
USGS	7133000	9/5/2004	28	A
USGS	7133000	9/6/2004	26	A
USGS	7133000	9/7/2004	25	A
USGS	7133000	9/8/2004	25	A
USGS	7133000	9/9/2004	24	A
USGS	7133000	9/10/2004	24	A
USGS	7133000	9/11/2004	24	A
USGS	7133000	9/12/2004	25	A
USGS	7133000	9/13/2004	25	A
USGS	7133000	9/14/2004	27	A
USGS	7133000	9/15/2004	45	A
USGS	7133000	9/16/2004	46	A
USGS	7133000	9/17/2004	46	A
USGS	7133000	9/18/2004	47	A
USGS	7133000	9/19/2004	50	A
USGS	7133000	9/20/2004	48	A
USGS	7133000	9/21/2004	47	A
USGS	7133000	9/22/2004	57	A
USGS	7133000	9/23/2004	48	A
USGS	7133000	9/24/2004	44	A
USGS	7133000	9/25/2004	42	A
USGS	7133000	9/26/2004	13	A
USGS	7133000	9/27/2004	12	A
USGS	7133000	9/28/2004	12	A
USGS	7133000	9/29/2004	12	A
USGS	7133000	9/30/2004	12	A
USGS	7133000	10/1/2004	12	A
USGS	7133000	10/2/2004	13	A
USGS	7133000	10/3/2004	12	A
USGS	7133000	10/4/2004	12	A
USGS	7133000	10/5/2004	12	A
USGS	7133000	10/6/2004	12	A
USGS	7133000	10/7/2004	11	A
USGS	7133000	10/8/2004	11	A
USGS	7133000	10/9/2004	11	A
USGS	7133000	10/10/2004	11	A
USGS	7133000	10/11/2004	11	A
USGS	7133000	10/12/2004	11	A
USGS	7133000	10/13/2004	11	A
USGS	7133000	10/14/2004	11	A
USGS	7133000	10/15/2004	11	A
USGS	7133000	10/16/2004	11	A
USGS	7133000	10/17/2004	10	A
USGS	7133000	10/18/2004	10	A
USGS	7133000	10/19/2004	11	A
USGS	7133000	10/20/2004	11	A
USGS	7133000	10/21/2004	11	A
USGS	7133000	10/22/2004	10	A
USGS	7133000	10/23/2004	10	A
USGS	7133000	10/24/2004	10	A
USGS	7133000	10/25/2004	10	A
USGS	7133000	10/26/2004	10	A
USGS	7133000	10/27/2004	10	A
USGS	7133000	10/28/2004	10	A
USGS	7133000	10/29/2004	10	A
USGS	7133000	10/30/2004	10	A
USGS	7133000	10/31/2004	11	A
USGS	7133000	11/1/2004	12	A
