# ---------------------------------- WARNING ----------------------------------------
# The data you have obtained from this automated U.S. Geological Survey database
# have not received Director's approval and as such are provisional and subject to
# revision.  The data are released on the condition that neither the USGS nor the
# United States Government may be held liable for any damages resulting from its use.
# Additional info: http://waterdata.usgs.gov/nwis/help/?provisional
#
# File-format description:  http://waterdata.usgs.gov/nwis/?tab_delimited_format_info
# Automated-retrieval info: http://waterdata.usgs.gov/nwis/?automated_retrieval_info
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2012-01-11 22:44:35 EST       (vaww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 07134180 ARKANSAS RIVER NEAR GRANADA, CO.
# -----------------------------------------------------------------------------------
#
# Data provided for site 07134180
#    DD parameter statistic   Description
#    04   00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output: 
#     A  Approved for publication -- Processing and review completed.  
#     P  Provisional data subject to revision.  
#     e  Value has been estimated.  
# 
agency_cd	site_no	datetime	04_00060_00003	04_00060_00003_cd
USGS	07134180	2002-11-21	25	A
USGS	07134180	2002-11-22	25	A
USGS	07134180	2002-11-23	25	A
USGS	07134180	2002-11-24	24	A
USGS	07134180	2002-11-25	24	A
USGS	07134180	2002-11-26	25	A
USGS	07134180	2002-11-27	25	A
USGS	07134180	2002-11-28	26	A
USGS	07134180	2002-11-29	27	A
USGS	07134180	2002-11-30	26	A
USGS	07134180	2002-12-01	27	A
USGS	07134180	2002-12-02	28	A
USGS	07134180	2002-12-03	27	A
USGS	07134180	2002-12-04	30	A
USGS	07134180	2002-12-05	29	A
USGS	07134180	2002-12-06	30	A
USGS	07134180	2002-12-07	30	A
USGS	07134180	2002-12-08	30	A
USGS	07134180	2002-12-09	31	A
USGS	07134180	2002-12-10	31	A
USGS	07134180	2002-12-11	32	A
USGS	07134180	2002-12-12	32	A
USGS	07134180	2002-12-13	32	A
USGS	07134180	2002-12-14	32	A
USGS	07134180	2002-12-15	32	A
USGS	07134180	2002-12-16	32	A
USGS	07134180	2002-12-17	34	A
USGS	07134180	2002-12-18	33	A
USGS	07134180	2002-12-19	31	A
USGS	07134180	2002-12-20	32	A
USGS	07134180	2002-12-21	32	A
USGS	07134180	2002-12-22	32	A
USGS	07134180	2002-12-23	32	A
USGS	07134180	2002-12-24	33	A
USGS	07134180	2002-12-25	33	A
USGS	07134180	2002-12-26	33	A
USGS	07134180	2002-12-27	34	A
USGS	07134180	2002-12-28	36	A
USGS	07134180	2002-12-29	37	A
USGS	07134180	2002-12-30	36	A
USGS	07134180	2002-12-31	35	A
USGS	07134180	2003-01-01	36	A
USGS	07134180	2003-01-02	36	A
USGS	07134180	2003-01-03	36	A
USGS	07134180	2003-01-04	36	A
USGS	07134180	2003-01-05	36	A
USGS	07134180	2003-01-06	36	A
USGS	07134180	2003-01-07	36	A
USGS	07134180	2003-01-08	37	A
USGS	07134180	2003-01-09	36	A
USGS	07134180	2003-01-10	35	A
USGS	07134180	2003-01-11	36	A
USGS	07134180	2003-01-12	37	A
USGS	07134180	2003-01-13	37	A
USGS	07134180	2003-01-14	37	A
USGS	07134180	2003-01-15	37	A
USGS	07134180	2003-01-16	37	A
USGS	07134180	2003-01-17	37	A
USGS	07134180	2003-01-18	38	A
USGS	07134180	2003-01-19	39	A
USGS	07134180	2003-01-20	39	A
USGS	07134180	2003-01-21	38	A
USGS	07134180	2003-01-22	37	A
USGS	07134180	2003-01-23	34	A
USGS	07134180	2003-01-24	38	A
USGS	07134180	2003-01-25	39	A
USGS	07134180	2003-01-26	37	A
USGS	07134180	2003-01-27	39	A
USGS	07134180	2003-01-28	39	A
USGS	07134180	2003-01-29	39	A
USGS	07134180	2003-01-30	39	A
USGS	07134180	2003-01-31	40	A
USGS	07134180	2003-02-01	40	A
USGS	07134180	2003-02-02	40	A
USGS	07134180	2003-02-03	41	A
USGS	07134180	2003-02-04	41	A
USGS	07134180	2003-02-05	40	A
USGS	07134180	2003-02-06	40	A
USGS	07134180	2003-02-07	40	A
USGS	07134180	2003-02-08	40	A
USGS	07134180	2003-02-09	42	A
USGS	07134180	2003-02-10	43	A
USGS	07134180	2003-02-11	43	A
USGS	07134180	2003-02-12	44	A
USGS	07134180	2003-02-13	44	A
USGS	07134180	2003-02-14	46	A
USGS	07134180	2003-02-15	44	A
USGS	07134180	2003-02-16	44	A
USGS	07134180	2003-02-17	45	A
USGS	07134180	2003-02-18	44	A
USGS	07134180	2003-02-19	44	A
USGS	07134180	2003-02-20	44	A
USGS	07134180	2003-02-21	45	A
USGS	07134180	2003-02-22	46	A
USGS	07134180	2003-02-23	46	A
USGS	07134180	2003-02-24	45	A
USGS	07134180	2003-02-25	43	A
USGS	07134180	2003-02-26	46	A
USGS	07134180	2003-02-27	48	A
USGS	07134180	2003-02-28	49	A
USGS	07134180	2003-03-01	49	A
USGS	07134180	2003-03-02	48	A
USGS	07134180	2003-03-03	49	A
USGS	07134180	2003-03-04	49	A
USGS	07134180	2003-03-05	49	A
USGS	07134180	2003-03-06	48	A
USGS	07134180	2003-03-07	47	A
USGS	07134180	2003-03-08	50	A
USGS	07134180	2003-03-09	53	A
USGS	07134180	2003-03-10	54	A
USGS	07134180	2003-03-11	52	A
USGS	07134180	2003-03-12	49	A
USGS	07134180	2003-03-13	47	A
USGS	07134180	2003-03-14	46	A
USGS	07134180	2003-03-15	46	A
USGS	07134180	2003-03-16	47	A
USGS	07134180	2003-03-17	26	A
USGS	07134180	2003-03-18	6.7	A
USGS	07134180	2003-03-19	30	A
USGS	07134180	2003-03-20	50	A
USGS	07134180	2003-03-21	49	A
USGS	07134180	2003-03-22	48	A
USGS	07134180	2003-03-23	32	A
USGS	07134180	2003-03-24	7.7	A
USGS	07134180	2003-03-25	6.8	A
USGS	07134180	2003-03-26	6.3	A
USGS	07134180	2003-03-27	5.5	A
USGS	07134180	2003-03-28	4.8	A
USGS	07134180	2003-03-29	4.5	A
USGS	07134180	2003-03-30	4.5	A
USGS	07134180	2003-03-31	6.9	A
USGS	07134180	2003-04-01	3.9	A
USGS	07134180	2003-04-02	3.7	A
USGS	07134180	2003-04-03	3.7	A
USGS	07134180	2003-04-04	3.6	A
USGS	07134180	2003-04-05	3.6	A
USGS	07134180	2003-04-06	3.5	A
USGS	07134180	2003-04-07	3.3	A
USGS	07134180	2003-04-08	3.4	A
USGS	07134180	2003-04-09	3.5	A
USGS	07134180	2003-04-10	3.6	A
USGS	07134180	2003-04-11	3.7	A
USGS	07134180	2003-04-12	3.7	A
USGS	07134180	2003-04-13	3.8	A
USGS	07134180	2003-04-14	3.7	A
USGS	07134180	2003-04-15	4.1	A
USGS	07134180	2003-04-16	3.8	A
USGS	07134180	2003-04-17	3.8	A
USGS	07134180	2003-04-18	4.0	A
USGS	07134180	2003-04-19	4.0	A
USGS	07134180	2003-04-20	5.2	A
USGS	07134180	2003-04-21	8.0	A
USGS	07134180	2003-04-22	8.8	A
USGS	07134180	2003-04-23	7.5	A
USGS	07134180	2003-04-24	7.0	A
USGS	07134180	2003-04-25	7.3	A
USGS	07134180	2003-04-26	8.6	A
USGS	07134180	2003-04-27	8.6	A
USGS	07134180	2003-04-28	9.3	A
USGS	07134180	2003-04-29	9.2	A
USGS	07134180	2003-04-30	8.7	A
USGS	07134180	2003-05-01	8.1	A
USGS	07134180	2003-05-02	10	A
USGS	07134180	2003-05-03	10	A
USGS	07134180	2003-05-04	4.1	A
USGS	07134180	2003-05-05	3.7	A
USGS	07134180	2003-05-06	3.6	A
USGS	07134180	2003-05-07	3.6	A
USGS	07134180	2003-05-08	3.4	A
USGS	07134180	2003-05-09	3.4	A
USGS	07134180	2003-05-10	3.2	A
USGS	07134180	2003-05-11	3.2	A
USGS	07134180	2003-05-12	3.3	A
USGS	07134180	2003-05-13	3.2	A
USGS	07134180	2003-05-14	3.2	A
USGS	07134180	2003-05-15	3.6	A
USGS	07134180	2003-05-16	3.4	A
USGS	07134180	2003-05-17	3.3	A
USGS	07134180	2003-05-18	3.4	A
USGS	07134180	2003-05-19	3.3	A
USGS	07134180	2003-05-20	3.3	A
USGS	07134180	2003-05-21	3.5	A
USGS	07134180	2003-05-22	3.5	A
USGS	07134180	2003-05-23	3.6	A
USGS	07134180	2003-05-24	3.7	A
USGS	07134180	2003-05-25	3.9	A
USGS	07134180	2003-05-26	3.7	A
USGS	07134180	2003-05-27	3.6	A
USGS	07134180	2003-05-28	3.6	A
USGS	07134180	2003-05-29	3.5	A
USGS	07134180	2003-05-30	4.0	A
USGS	07134180	2003-05-31	3.8	A
USGS	07134180	2003-06-01	3.5	A
USGS	07134180	2003-06-02	3.5	A
USGS	07134180	2003-06-03	9.2	A
USGS	07134180	2003-06-04	25	A
USGS	07134180	2003-06-05	65	A
USGS	07134180	2003-06-06	77	A
USGS	07134180	2003-06-07	93	A
USGS	07134180	2003-06-08	96	A
USGS	07134180	2003-06-09	82	A
USGS	07134180	2003-06-10	95	A
USGS	07134180	2003-06-11	88	A
USGS	07134180	2003-06-12	83	A
USGS	07134180	2003-06-13	81	A
USGS	07134180	2003-06-14	80	A
USGS	07134180	2003-06-15	78	A
USGS	07134180	2003-06-16	42	A
USGS	07134180	2003-06-17	11	A
USGS	07134180	2003-06-18	64	A
USGS	07134180	2003-06-19	123	A
USGS	07134180	2003-06-20	142	A
USGS	07134180	2003-06-21	111	A
USGS	07134180	2003-06-22	84	A
USGS	07134180	2003-06-23	63	A
USGS	07134180	2003-06-24	27	A
USGS	07134180	2003-06-25	26	A
USGS	07134180	2003-06-26	23	A
USGS	07134180	2003-06-27	27	A
USGS	07134180	2003-06-28	21	A
USGS	07134180	2003-06-29	19	A
USGS	07134180	2003-06-30	13	A
USGS	07134180	2003-07-01	11	A
USGS	07134180	2003-07-02	17	A
USGS	07134180	2003-07-03	40	A
USGS	07134180	2003-07-04	13	A
USGS	07134180	2003-07-05	7.7	A
USGS	07134180	2003-07-06	4.5	A
USGS	07134180	2003-07-07	4.1	A
USGS	07134180	2003-07-08	4.1	A
USGS	07134180	2003-07-09	4.0	A
USGS	07134180	2003-07-10	4.0	A
USGS	07134180	2003-07-11	4.1	A
USGS	07134180	2003-07-12	3.9	A
USGS	07134180	2003-07-13	3.7	A
USGS	07134180	2003-07-14	3.7	A
USGS	07134180	2003-07-15	3.4	A
USGS	07134180	2003-07-16	3.2	A
USGS	07134180	2003-07-17	3.1	A
USGS	07134180	2003-07-18	3.0	A
USGS	07134180	2003-07-19	3.0	A
USGS	07134180	2003-07-20	2.9	A
USGS	07134180	2003-07-21	3.0	A
USGS	07134180	2003-07-22	3.1	A
USGS	07134180	2003-07-23	3.1	A
USGS	07134180	2003-07-24	3.2	A
USGS	07134180	2003-07-25	3.2	A
USGS	07134180	2003-07-26	3.1	A
USGS	07134180	2003-07-27	3.1	A
USGS	07134180	2003-07-28	3.2	A
USGS	07134180	2003-07-29	3.5	A
USGS	07134180	2003-07-30	3.4	A
USGS	07134180	2003-07-31	3.4	A
USGS	07134180	2003-08-01	3.3	A
USGS	07134180	2003-08-02	3.2	A
USGS	07134180	2003-08-03	3.2	A
USGS	07134180	2003-08-04	3.2	A
USGS	07134180	2003-08-05	3.3	A
USGS	07134180	2003-08-06	3.2	A
USGS	07134180	2003-08-07	3.3	A
USGS	07134180	2003-08-08	3.2	A
USGS	07134180	2003-08-09	3.2	A
USGS	07134180	2003-08-10	3.2	A
USGS	07134180	2003-08-11	3.2	A
USGS	07134180	2003-08-12	3.1	A
USGS	07134180	2003-08-13	3.0	A
USGS	07134180	2003-08-14	3.1	A
USGS	07134180	2003-08-15	3.2	A
USGS	07134180	2003-08-16	3.1	A
USGS	07134180	2003-08-17	3.1	A
USGS	07134180	2003-08-18	3.1	A
USGS	07134180	2003-08-19	3.1	A
USGS	07134180	2003-08-20	3.1	A
USGS	07134180	2003-08-21	3.6	A
USGS	07134180	2003-08-22	3.4	A
USGS	07134180	2003-08-23	3.2	A
USGS	07134180	2003-08-24	3.1	A
USGS	07134180	2003-08-25	3.1	A
USGS	07134180	2003-08-26	3.0	A
USGS	07134180	2003-08-27	3.0	A
USGS	07134180	2003-08-28	3.0	A
USGS	07134180	2003-08-29	3.5	A
USGS	07134180	2003-08-30	3.2	A
USGS	07134180	2003-08-31	3.1	A
USGS	07134180	2003-09-01	3.1	A
USGS	07134180	2003-09-02	3.1	A
USGS	07134180	2003-09-03	3.0	A
USGS	07134180	2003-09-04	3.0	A
USGS	07134180	2003-09-05	3.0	A
USGS	07134180	2003-09-06	3.0	A
USGS	07134180	2003-09-07	3.2	A
USGS	07134180	2003-09-08	3.3	A
USGS	07134180	2003-09-09	3.4	A
USGS	07134180	2003-09-10	3.4	A
USGS	07134180	2003-09-11	3.2	A
USGS	07134180	2003-09-12	3.3	A
USGS	07134180	2003-09-13	3.2	A
USGS	07134180	2003-09-14	3.4	A
USGS	07134180	2003-09-15	3.6	A
USGS	07134180	2003-09-16	3.6	A
USGS	07134180	2003-09-17	3.5	A
USGS	07134180	2003-09-18	3.2	A
USGS	07134180	2003-09-19	3.2	A
USGS	07134180	2003-09-20	3.3	A
USGS	07134180	2003-09-21	3.4	A
USGS	07134180	2003-09-22	4.3	A
USGS	07134180	2003-09-23	3.1	A
USGS	07134180	2003-09-24	3.0	A
USGS	07134180	2003-09-25	3.1	A
USGS	07134180	2003-09-26	3.2	A
USGS	07134180	2003-09-27	3.1	A
USGS	07134180	2003-09-28	3.1	A
USGS	07134180	2003-09-29	3.3	A
USGS	07134180	2003-09-30	3.1	A
USGS	07134180	2003-10-01	3.7	A
USGS	07134180	2003-10-02	3.9	A
USGS	07134180	2003-10-03	3.8	A
USGS	07134180	2003-10-04	3.8	A
USGS	07134180	2003-10-05	3.8	A
USGS	07134180	2003-10-06	3.9	A
USGS	07134180	2003-10-07	3.8	A
USGS	07134180	2003-10-08	3.9	A
USGS	07134180	2003-10-09	3.6	A
USGS	07134180	2003-10-10	3.6	A
USGS	07134180	2003-10-11	3.2	A
USGS	07134180	2003-10-12	3.3	A
USGS	07134180	2003-10-13	3.2	A
USGS	07134180	2003-10-14	3.4	A
USGS	07134180	2003-10-15	3.7	A
USGS	07134180	2003-10-16	3.5	A
USGS	07134180	2003-10-17	3.5	A
USGS	07134180	2003-10-18	3.6	A
USGS	07134180	2003-10-19	3.5	A
USGS	07134180	2003-10-20	3.4	A
USGS	07134180	2003-10-21	3.4	A
USGS	07134180	2003-10-22	3.4	A
USGS	07134180	2003-10-23	3.5	A
USGS	07134180	2003-10-24	3.4	A
USGS	07134180	2003-10-25	3.2	A
USGS	07134180	2003-10-26	3.3	A
USGS	07134180	2003-10-27	3.5	A
USGS	07134180	2003-10-28	3.6	A
USGS	07134180	2003-10-29	3.8	A
USGS	07134180	2003-10-30	3.4	A
USGS	07134180	2003-10-31	3.5	A
USGS	07134180	2003-11-01	4.0	A
USGS	07134180	2003-11-02	3.5	A
USGS	07134180	2003-11-03	3.6	A
USGS	07134180	2003-11-04	3.6	A
USGS	07134180	2003-11-05	3.2	A
USGS	07134180	2003-11-06	3.2	A
USGS	07134180	2003-11-07	3.2	A
USGS	07134180	2003-11-08	3.0	A
USGS	07134180	2003-11-09	3.2	A
USGS	07134180	2003-11-10	3.2	A
USGS	07134180	2003-11-11	3.1	A
USGS	07134180	2003-11-12	3.0	A
USGS	07134180	2003-11-13	3.0	A
USGS	07134180	2003-11-14	3.1	A
USGS	07134180	2003-11-15	3.1	A
USGS	07134180	2003-11-16	3.1	A
USGS	07134180	2003-11-17	3.1	A
USGS	07134180	2003-11-18	3.0	A
USGS	07134180	2003-11-19	3.1	A
USGS	07134180	2003-11-20	3.2	A
USGS	07134180	2003-11-21	3.1	A
USGS	07134180	2003-11-22	3.0	A
USGS	07134180	2003-11-23	2.9	A
USGS	07134180	2003-11-24	3.0	A
USGS	07134180	2003-11-25	3.0	A
USGS	07134180	2003-11-26	3.0	A
USGS	07134180	2003-11-27	2.9	A
USGS	07134180	2003-11-28	2.9	A
USGS	07134180	2003-11-29	3.0	A
USGS	07134180	2003-11-30	14	A
USGS	07134180	2003-12-01	25	A
USGS	07134180	2003-12-02	26	A
USGS	07134180	2003-12-03	27	A
USGS	07134180	2003-12-04	27	A
USGS	07134180	2003-12-05	28	A
USGS	07134180	2003-12-06	28	A
USGS	07134180	2003-12-07	29	A
USGS	07134180	2003-12-08	29	A
USGS	07134180	2003-12-09	29	A
USGS	07134180	2003-12-10	28	A:e
USGS	07134180	2003-12-11	29	A
USGS	07134180	2003-12-12	30	A
USGS	07134180	2003-12-13	28	A:e
USGS	07134180	2003-12-14	30	A
USGS	07134180	2003-12-15	30	A
USGS	07134180	2003-12-16	28	A:e
USGS	07134180	2003-12-17	28	A:e
USGS	07134180	2003-12-18	29	A
USGS	07134180	2003-12-19	28	A:e
USGS	07134180	2003-12-20	29	A
USGS	07134180	2003-12-21	29	A
USGS	07134180	2003-12-22	29	A
USGS	07134180	2003-12-23	29	A
USGS	07134180	2003-12-24	28	A:e
USGS	07134180	2003-12-25	29	A
USGS	07134180	2003-12-26	30	A
USGS	07134180	2003-12-27	29	A
USGS	07134180	2003-12-28	28	A:e
USGS	07134180	2003-12-29	28	A:e
USGS	07134180	2003-12-30	29	A:e
USGS	07134180	2003-12-31	29	A
USGS	07134180	2004-01-01	30	A
USGS	07134180	2004-01-02	30	A
USGS	07134180	2004-01-03	30	A
USGS	07134180	2004-01-04	30	A
USGS	07134180	2004-01-05	29	A:e
USGS	07134180	2004-01-06	28	A:e
USGS	07134180	2004-01-07	29	A:e
USGS	07134180	2004-01-08	30	A:e
USGS	07134180	2004-01-09	31	A
USGS	07134180	2004-01-10	30	A
USGS	07134180	2004-01-11	30	A
USGS	07134180	2004-01-12	30	A
USGS	07134180	2004-01-13	30	A
USGS	07134180	2004-01-14	30	A
USGS	07134180	2004-01-15	31	A
USGS	07134180	2004-01-16	32	A
USGS	07134180	2004-01-17	31	A
USGS	07134180	2004-01-18	30	A
USGS	07134180	2004-01-19	30	A
USGS	07134180	2004-01-20	29	A
USGS	07134180	2004-01-21	29	A
USGS	07134180	2004-01-22	29	A
USGS	07134180	2004-01-23	30	A
USGS	07134180	2004-01-24	30	A
USGS	07134180	2004-01-25	31	A
USGS	07134180	2004-01-26	30	A
USGS	07134180	2004-01-27	29	A:e
USGS	07134180	2004-01-28	29	A:e
USGS	07134180	2004-01-29	29	A:e
USGS	07134180	2004-01-30	30	A
USGS	07134180	2004-01-31	30	A
USGS	07134180	2004-02-01	31	A
USGS	07134180	2004-02-02	29	A:e
USGS	07134180	2004-02-03	30	A
USGS	07134180	2004-02-04	30	A
USGS	07134180	2004-02-05	31	A
USGS	07134180	2004-02-06	30	A
USGS	07134180	2004-02-07	29	A
USGS	07134180	2004-02-08	30	A
USGS	07134180	2004-02-09	30	A
USGS	07134180	2004-02-10	29	A
USGS	07134180	2004-02-11	29	A
USGS	07134180	2004-02-12	26	A:e
USGS	07134180	2004-02-13	26	A:e
USGS	07134180	2004-02-14	27	A:e
USGS	07134180	2004-02-15	28	A
USGS	07134180	2004-02-16	28	A
USGS	07134180	2004-02-17	28	A
USGS	07134180	2004-02-18	29	A
USGS	07134180	2004-02-19	29	A
USGS	07134180	2004-02-20	29	A
USGS	07134180	2004-02-21	29	A
USGS	07134180	2004-02-22	29	A
USGS	07134180	2004-02-23	28	A
USGS	07134180	2004-02-24	28	A
USGS	07134180	2004-02-25	28	A
USGS	07134180	2004-02-26	28	A
USGS	07134180	2004-02-27	29	A
USGS	07134180	2004-02-28	29	A
USGS	07134180	2004-02-29	29	A
USGS	07134180	2004-03-01	28	A
USGS	07134180	2004-03-02	27	A
USGS	07134180	2004-03-03	29	A
USGS	07134180	2004-03-04	29	A
USGS	07134180	2004-03-05	30	A
USGS	07134180	2004-03-06	29	A
USGS	07134180	2004-03-07	28	A
USGS	07134180	2004-03-08	28	A
USGS	07134180	2004-03-09	29	A
USGS	07134180	2004-03-10	29	A
USGS	07134180	2004-03-11	20	A
USGS	07134180	2004-03-12	8.2	A
USGS	07134180	2004-03-13	7.3	A
USGS	07134180	2004-03-14	6.6	A
USGS	07134180	2004-03-15	6.2	A
USGS	07134180	2004-03-16	5.8	A
USGS	07134180	2004-03-17	6.3	A
USGS	07134180	2004-03-18	7.1	A
USGS	07134180	2004-03-19	9.1	A
USGS	07134180	2004-03-20	12	A
USGS	07134180	2004-03-21	16	A
USGS	07134180	2004-03-22	21	A
USGS	07134180	2004-03-23	29	A
USGS	07134180	2004-03-24	32	A
USGS	07134180	2004-03-25	33	A
USGS	07134180	2004-03-26	36	A
USGS	07134180	2004-03-27	38	A
USGS	07134180	2004-03-28	193	A
USGS	07134180	2004-03-29	288	A
USGS	07134180	2004-03-30	343	A
USGS	07134180	2004-03-31	386	A
USGS	07134180	2004-04-01	424	A
USGS	07134180	2004-04-02	453	A
USGS	07134180	2004-04-03	489	A
USGS	07134180	2004-04-04	514	A
USGS	07134180	2004-04-05	651	A
USGS	07134180	2004-04-06	749	A
USGS	07134180	2004-04-07	740	A
USGS	07134180	2004-04-08	709	A
USGS	07134180	2004-04-09	614	A
USGS	07134180	2004-04-10	588	A
USGS	07134180	2004-04-11	577	A
USGS	07134180	2004-04-12	500	A
USGS	07134180	2004-04-13	197	A
USGS	07134180	2004-04-14	126	A
USGS	07134180	2004-04-15	87	A
USGS	07134180	2004-04-16	51	A
USGS	07134180	2004-04-17	39	A
USGS	07134180	2004-04-18	34	A
USGS	07134180	2004-04-19	26	A
USGS	07134180	2004-04-20	18	A
USGS	07134180	2004-04-21	13	A
USGS	07134180	2004-04-22	8.9	A
USGS	07134180	2004-04-23	23	A
USGS	07134180	2004-04-24	63	A
USGS	07134180	2004-04-25	50	A
USGS	07134180	2004-04-26	35	A
USGS	07134180	2004-04-27	38	A
USGS	07134180	2004-04-28	38	A
USGS	07134180	2004-04-29	37	A
USGS	07134180	2004-04-30	88	A
USGS	07134180	2004-05-01	144	A
USGS	07134180	2004-05-02	99	A
USGS	07134180	2004-05-03	81	A
USGS	07134180	2004-05-04	55	A
USGS	07134180	2004-05-05	28	A
USGS	07134180	2004-05-06	29	A
USGS	07134180	2004-05-07	38	A
USGS	07134180	2004-05-08	48	A
USGS	07134180	2004-05-09	49	A
USGS	07134180	2004-05-10	51	A
USGS	07134180	2004-05-11	51	A
USGS	07134180	2004-05-12	32	A
USGS	07134180	2004-05-13	20	A
USGS	07134180	2004-05-14	18	A
USGS	07134180	2004-05-15	15	A
USGS	07134180	2004-05-16	15	A
USGS	07134180	2004-05-17	12	A
USGS	07134180	2004-05-18	6.3	A
USGS	07134180	2004-05-19	6.1	A
USGS	07134180	2004-05-20	5.8	A
USGS	07134180	2004-05-21	15	A
USGS	07134180	2004-05-22	28	A
USGS	07134180	2004-05-23	26	A
USGS	07134180	2004-05-24	18	A
USGS	07134180	2004-05-25	13	A
USGS	07134180	2004-05-26	9.4	A
USGS	07134180	2004-05-27	3.5	A
USGS	07134180	2004-05-28	3.2	A
USGS	07134180	2004-05-29	3.1	A
USGS	07134180	2004-05-30	2.9	A
USGS	07134180	2004-05-31	2.8	A
USGS	07134180	2004-06-01	5.0	A
USGS	07134180	2004-06-02	2.6	A
USGS	07134180	2004-06-03	2.5	A
USGS	07134180	2004-06-04	2.6	A
USGS	07134180	2004-06-05	3.2	A
USGS	07134180	2004-06-06	4.3	A
USGS	07134180	2004-06-07	5.7	A
USGS	07134180	2004-06-08	3.8	A
USGS	07134180	2004-06-09	4.5	A
USGS	07134180	2004-06-10	42	A
USGS	07134180	2004-06-11	51	A
USGS	07134180	2004-06-12	25	A
USGS	07134180	2004-06-13	4.8	A
USGS	07134180	2004-06-14	4.1	A
USGS	07134180	2004-06-15	4.1	A
USGS	07134180	2004-06-16	4.9	A
USGS	07134180	2004-06-17	19	A
USGS	07134180	2004-06-18	73	A
USGS	07134180	2004-06-19	188	A
USGS	07134180	2004-06-20	145	A
USGS	07134180	2004-06-21	233	A
USGS	07134180	2004-06-22	317	A
USGS	07134180	2004-06-23	197	A
USGS	07134180	2004-06-24	164	A
USGS	07134180	2004-06-25	144	A
USGS	07134180	2004-06-26	134	A
USGS	07134180	2004-06-27	127	A
USGS	07134180	2004-06-28	117	A
USGS	07134180	2004-06-29	112	A
USGS	07134180	2004-06-30	124	A
USGS	07134180	2004-07-01	144	A
USGS	07134180	2004-07-02	128	A
USGS	07134180	2004-07-03	123	A
USGS	07134180	2004-07-04	113	A
USGS	07134180	2004-07-05	103	A
USGS	07134180	2004-07-06	102	A
USGS	07134180	2004-07-07	117	A
USGS	07134180	2004-07-08	95	A
USGS	07134180	2004-07-09	81	A
USGS	07134180	2004-07-10	77	A
USGS	07134180	2004-07-11	60	A
USGS	07134180	2004-07-12	26	A
USGS	07134180	2004-07-13	25	A
USGS	07134180	2004-07-14	18	A
USGS	07134180	2004-07-15	12	A
USGS	07134180	2004-07-16	12	A
USGS	07134180	2004-07-17	11	A
USGS	07134180	2004-07-18	8.9	A
USGS	07134180	2004-07-19	9.0	A
USGS	07134180	2004-07-20	12	A
USGS	07134180	2004-07-21	23	A
USGS	07134180	2004-07-22	24	A
USGS	07134180	2004-07-23	97	A
USGS	07134180	2004-07-24	82	A
USGS	07134180	2004-07-25	74	A
USGS	07134180	2004-07-26	70	A
USGS	07134180	2004-07-27	41	A
USGS	07134180	2004-07-28	30	A
USGS	07134180	2004-07-29	33	A
USGS	07134180	2004-07-30	34	A
USGS	07134180	2004-07-31	62	A
USGS	07134180	2004-08-01	79	A
USGS	07134180	2004-08-02	49	A
USGS	07134180	2004-08-03	34	A
USGS	07134180	2004-08-04	45	A
USGS	07134180	2004-08-05	39	A
USGS	07134180	2004-08-06	45	A
USGS	07134180	2004-08-07	45	A
USGS	07134180	2004-08-08	89	A
USGS	07134180	2004-08-09	138	A
USGS	07134180	2004-08-10	113	A
USGS	07134180	2004-08-11	99	A
USGS	07134180	2004-08-12	93	A
USGS	07134180	2004-08-13	100	A
USGS	07134180	2004-08-14	95	A
USGS	07134180	2004-08-15	91	A
USGS	07134180	2004-08-16	62	A
USGS	07134180	2004-08-17	43	A
USGS	07134180	2004-08-18	42	A
USGS	07134180	2004-08-19	42	A
USGS	07134180	2004-08-20	179	A
USGS	07134180	2004-08-21	80	A
USGS	07134180	2004-08-22	53	A
USGS	07134180	2004-08-23	44	A
USGS	07134180	2004-08-24	43	A
USGS	07134180	2004-08-25	39	A
USGS	07134180	2004-08-26	33	A
USGS	07134180	2004-08-27	33	A
USGS	07134180	2004-08-28	32	A
USGS	07134180	2004-08-29	33	A
USGS	07134180	2004-08-30	33	A
USGS	07134180	2004-08-31	29	A
USGS	07134180	2004-09-01	27	A
USGS	07134180	2004-09-02	27	A
USGS	07134180	2004-09-03	28	A
USGS	07134180	2004-09-04	24	A
USGS	07134180	2004-09-05	25	A
USGS	07134180	2004-09-06	22	A
USGS	07134180	2004-09-07	20	A
USGS	07134180	2004-09-08	20	A
USGS	07134180	2004-09-09	20	A
USGS	07134180	2004-09-10	19	A
USGS	07134180	2004-09-11	16	A
USGS	07134180	2004-09-12	15	A
USGS	07134180	2004-09-13	14	A
USGS	07134180	2004-09-14	12	A
USGS	07134180	2004-09-15	11	A
USGS	07134180	2004-09-16	9.3	A
USGS	07134180	2004-09-17	7.7	A
USGS	07134180	2004-09-18	6.8	A
USGS	07134180	2004-09-19	6.0	A
USGS	07134180	2004-09-20	5.3	A
USGS	07134180	2004-09-21	4.7	A
USGS	07134180	2004-09-22	13	A
USGS	07134180	2004-09-23	12	A
USGS	07134180	2004-09-24	9.6	A
USGS	07134180	2004-09-25	32	A
USGS	07134180	2004-09-26	13	A
USGS	07134180	2004-09-27	9.7	A
USGS	07134180	2004-09-28	21	A
USGS	07134180	2004-09-29	15	A
