DATE,q.in,ec.in,t.in,q.out,ec.out,t.out,q.BIG,q.BUF,q.WIL,q.FRO,df.0,dg.0,p,et,RHmin,u2
9/2/2008,0.566336932,1.28,21.95,4.105942756,3.13,22.64333333,0.538020085,0.730574642,0.025485162,0,0.1975485,0.7176135,0,0.0062484,22.5142857,5.020640432
9/3/2008,0.566336932,1.28,21.1,3.964358523,3.14,22.43666667,0.594653778,1.265763043,0.031148531,0,0.1969008,0.658114,0,0.0061976,20.9285714,2.589313272
9/4/2008,0.566336932,1.29,20,3.709506903,3.43,22.25333333,0.566336932,1.614060256,0.039643585,0,0.19573875,0.61807725,0,0.0045212,24.1285714,2.211998457
9/5/2008,0.538020085,1.31,19.3,3.681190057,3.51,22.05666667,0.424752699,1.608396886,0.039643585,0,0.190435149,0.61306075,0,0.0043688,42.4714286,3.414351852
9/6/2008,0.821188551,1.31,19.25,3.681190057,3.53,21.93666667,0.538020085,1.602733517,0.031148531,0,0.231156387,0.6118225,0,0.0064008,41.4857143,2.471643519
9/7/2008,0.679604318,1.32,19.2,3.82277429,3.51,21.82666667,0.651287472,1.628218679,0.017839613,0,0.204724,0.63998475,0.001143,0.0014732,38.4714286,4.204089506
9/8/2008,0.622970625,1.32,18.8,3.539605824,3.4,21.55,0.651287472,1.633882048,0.018689119,0.339802159,0.19821525,0.63725425,4.23E-05,0.00762,68.5285714,3.676697531
9/9/2008,0.622970625,1.32,18.6,3.284754204,3.49,21.25666667,0.651287472,1.633882048,0.013308918,0.566336932,0.194141558,0.6420485,0.000804333,0.008636,30.9714286,4.610532407
9/10/2008,0.594653778,1.32,18.7,3.114853125,3.59,21.06,0.622970625,1.628218679,0.01104357,0.566336932,0.19027775,0.634619,0.000211667,0.0046736,16.3571429,2.858989198
9/11/2008,0.566336932,1.33,18.45,2.746734119,3.74,20.88666667,0.538020085,1.614060256,0.008495054,0.566336932,0.187706,0.6245225,0.011133667,0.0031496,44.9857143,3.862847222
9/12/2008,0.594653778,1.34,18.7,3.086536278,3.61,20.73,0.453069545,1.614060256,0.007645549,0.566336932,0.19015075,0.62366525,0.000804333,0.0077216,56.4571429,2.905478395
9/13/2008,0.566336932,1.34,19.1,2.831684659,3.7,20.61666667,0.481386392,1.62255531,0.022936646,0.566336932,0.18761075,0.63680975,0,0.0052832,16.1571429,2.952739198
9/14/2008,0.538020085,1.34,18.85,2.888318352,3.72,20.55,0.424752699,1.599901832,0.033980216,0.566336932,0.182499,0.6115685,0,0.0052324,28.7142857,2.602816358
9/15/2008,0.538020085,1.36,18.65,2.831684659,3.78,20.51666667,0.424752699,1.597070148,0.018689119,0.566336932,0.180594,0.60423425,0,0.0061976,24.1,1.42033179
9/16/2008,0.538020085,1.45,18.7,2.661783579,3.82,20.53666667,0.396435852,1.591406778,0.009061391,0.566336932,0.178291958,0.60099575,0,0.0080772,18.3571429,1.615740741
9/17/2008,0.538020085,1.43,18.45,2.718417273,3.89,20.55,0.424752699,1.563089932,0.009627728,0.538020085,0.181789137,0.6025515,0,0.0091948,12.8142857,2.426697531
9/18/2008,0.566336932,1.43,18.15,2.4918825,3.92,20.5,0.368119006,1.540436454,0.012176244,0.538020085,0.185254232,0.5989955,0,0.0058928,20.9857143,4.371527778
9/19/2008,0.538020085,1.43,18.3,2.32198142,4,20.44,0.424752699,1.582911724,0.010194065,0.538020085,0.178816,0.6024245,0,0.0067056,26.9142857,2.151813272
9/20/2008,0.509703239,1.44,18.5,2.435248807,3.91,20.34,0.311485312,1.568753301,0.031148531,0.566336932,0.174923116,0.60410725,0.000169333,0.0099568,19.2857143,1.999035494
9/21/2008,0.509703239,1.44,18.5,2.4918825,3.94,20.18333333,0.368119006,1.529109716,0.339802159,0.566336932,0.173573872,0.602107,0,0.013716,22,4.62191358
9/22/2008,0.509703239,1.43,18.75,2.40693196,4,20.03666667,0.453069545,1.548931508,0.849505398,0.566336932,0.171714695,0.60823475,0,0.0082804,14.8857143,5.845100309
9/23/2008,0.481386392,1.44,19.2,2.237030881,4.04,19.87,0.396435852,1.526278031,0.764554858,0.566336932,0.169950063,0.60398025,0.001524,0.008128,18.3428571,3.286072531
9/24/2008,0.481386392,1.43,18.7,2.293664574,NA,19.72666667,0.280336781,1.455485915,0.821188551,0.453069545,0.16932275,0.60296425,0,0.0105156,21.4285714,3.121141975
9/25/2008,0.594653778,1.4,18.95,2.350298267,NA,19.59333333,0.24918825,1.387525483,0.877822244,0.368119006,0.1856105,0.602107,0,0.0081788,13.9857143,3.698688272
9/26/2008,0.594653778,1.45,19.05,2.548516193,NA,19.42333333,0.269010043,1.497961185,1.019406477,0.311485312,0.187435958,0.61058425,0,0.005842,10.7285714,2.013888889
9/27/2008,0.481386392,1.46,19.15,2.718417273,NA,19.27666667,0.257683304,1.478139392,1.07604017,0.263346673,0.16970375,0.6087745,0,0.0077724,32.1428571,2.141782407
9/28/2008,0.481386392,1.47,19.45,2.690100426,NA,19.19666667,0.283168466,1.393188852,0.934455937,0.235029827,0.167832505,0.60398025,0,0.0061976,12.3142857,2.257908951
9/29/2008,0.453069545,1.48,19.1,2.350298267,NA,19.03333333,0.283168466,1.345050213,1.33089179,0.311485312,0.16513175,0.603123,0,0.005334,15.9714286,2.589506173
9/30/2008,0.453069545,1.51,18.85,2.038812954,NA,18.86,0.283168466,1.319565051,1.840595028,0.396435852,0.164465,0.603885,0,0.0059436,19.5,1.525154321
10/1/2008,0.453069545,1.54,18.4,2.010496108,NA,18.68,0.269010043,1.316733366,1.783961335,0.368119006,0.16240125,0.60410725,0,0.0064516,15.6142857,1.784915123
10/2/2008,0.453069545,1.54,18.35,1.982179261,4.05,18.55,0.283168466,1.305406628,1.812278182,0.396435852,0.160100211,0.6057265,0,0.0074676,17.4714286,1.972993827
10/3/2008,0.453069545,1.54,18.2,1.982179261,4.05,18.51333333,0.283168466,1.311069997,1.783961335,0.368119006,0.162121516,0.606806,0,0.0101092,15.3428571,2.448881173
10/4/2008,0.453069545,1.54,18.15,1.982179261,4.05,18.46333333,0.283168466,1.313901682,1.557426562,0.368119006,0.16157575,0.60931425,0,0.0071628,13.2571429,4.069637346
10/5/2008,0.453069545,1.55,17.95,1.982179261,4.05,18.42,0.283168466,1.302574943,1.472476023,0.396435852,0.160610939,0.609854,0.002328333,0.0051816,29.6428571,5.838927469
10/6/2008,0.481386392,1.55,17.35,2.095446648,4.02,18.34666667,0.283168466,1.274258097,1.500792869,0.396435852,0.16500475,0.61109225,0,0.0052832,27.4142857,3.777006173
10/7/2008,0.481386392,1.56,17.15,2.32198142,3.97,18.23,0.283168466,1.257267989,1.557426562,0.368119006,0.16570325,0.61033025,0,0.0080772,18.1,2.070023148
10/8/2008,0.453069545,1.58,16.05,2.237030881,4,18.19666667,0.283168466,1.121347125,1.557426562,0.368119006,0.16138525,0.6097905,4.23E-05,0.0083312,12.8714286,3.026041667
10/9/2008,0.453069545,1.59,15.8,2.208714034,4.08,18.19666667,0.283168466,1.027901531,1.585743409,0.311485312,0.161669691,0.6110605,0,0.0079756,18.0571429,3.778549383
10/10/2008,0.453069545,1.6,15.75,2.152080341,4.12,18.11666667,0.283168466,0.985426261,1.500792869,0.257683304,0.16221075,0.611453938,0.005545667,0.0023876,20.8285714,3.770061728
10/11/2008,0.481386392,1.59,15.25,2.152080341,4.13,17.93666667,0.311485312,1.019406477,1.33089179,0.201049611,0.164084,0.61229875,0.009355667,0.0034036,62.0571429,4.971643519
10/12/2008,0.481386392,1.58,15.45,2.265347727,4.11,17.84,0.283168466,1.144000602,1.189307557,0.260514989,0.1651635,0.6199505,0.000804333,0.0033528,57.05,8.545138889
10/13/2008,0.509703239,1.59,14.7,2.32198142,3.93,17.6,0.311485312,1.316733366,1.274258097,0.453069545,0.1718945,0.64430275,0.012234333,0.0005588,30.0666667,2.932407407
10/14/2008,0.538020085,1.6,13.8,2.548516193,3.71,17.37333333,0.311485312,1.302574943,1.33089179,0.509703239,0.177927,0.645296165,0.000169333,0.0033528,71.3,1.615740741
10/15/2008,0.509703239,1.62,14,3.114853125,3.67,17.17333333,0.339802159,1.359208636,1.41584233,0.538020085,0.171185633,0.684911,4.23E-05,0.0043688,36.7833333,2.535648148
10/16/2008,0.509703239,1.65,12.8,3.313071051,3.6,16.96,0.269010043,1.291248205,1.529109716,0.538020085,0.170133818,0.65179575,0,0.0041656,35.1333333,2.923611111
10/17/2008,0.481386392,1.65,12.65,2.860001506,3.86,16.78666667,0.246356565,1.265763043,1.387525483,0.538020085,0.1664335,0.6400165,0,0.0069088,21.5833333,1.79375
10/18/2008,0.538020085,1.64,13,2.633466733,3.96,16.64666667,0.240693196,1.268594727,1.387525483,0.538020085,0.175641,0.642939464,0,0.00762,15.55,2.506944444
10/19/2008,0.481386392,1.64,13.3,2.775050966,3.88,16.52,0.235029827,1.311069997,1.387525483,0.538020085,0.166931879,0.66392425,0.000423333,0.00127,10.7833333,3.081712963
10/20/2008,0.509703239,1.63,13.1,2.916635199,3.7,16.32666667,0.237861511,1.302574943,1.132673864,0.481386392,0.16970375,0.66347975,0.00127,0.0044704,61.8833333,2.874537037
10/21/2008,0.538020085,1.58,13.25,2.973268892,3.68,16.16333333,0.246356565,1.322396736,1.104357017,0.481386392,0.174371,0.683387,4.23E-05,0.0047244,37.2142857,4.015817901
10/22/2008,0.622970625,1.64,11.9,3.766140596,3.51,15.87,0.266178358,1.322396736,1.24594125,0.283168466,0.19110325,0.707984412,0.000169333,0.002286,25.4,8.204475309
10/23/2008,0.481386392,1.68,10.15,4.927131307,3.3,15.44666667,0.240693196,1.32522842,1.557426562,0,0.164592,0.7012305,4.23E-05,0.0048768,34.8714286,5.356867284
10/24/2008,0.481386392,1.66,9.5,5.097032386,3.58,15.03666667,0.246356565,1.336555159,1.16099071,0,0.16354425,0.71154925,0,0.0059944,19.1714286,2.785493827
10/25/2008,0.453069545,1.66,9.6,4.587329148,3.8,14.7,0.257683304,1.356376952,1.189307557,0,0.160401,0.7207885,0,0.0032512,9.6142857,2.225887346
10/26/2008,0.481386392,1.66,9.7,4.304160682,NA,14.54827586,0.266178358,1.356376952,1.132673864,0,0.163699152,0.725266887,0,0.0036576,32.7571429,2.951388889
10/27/2008,0.481386392,1.66,9.65,4.190893295,4.08,14.2,0.254851619,1.328060105,1.104357017,0,0.166751,0.7069455,0,0.0040132,25.8,2.452160494
10/28/2008,0.481386392,1.67,9.35,3.992675369,4.25,13.84137931,0.254851619,1.356376952,1.104357017,0,0.166878,0.72009,0,0.0068072,21.8428571,1.564236111
10/29/2008,0.509703239,1.67,9.55,4.049309062,4.25,13.59655172,0.226534773,1.356376952,1.33089179,0,0.1693545,0.72355075,0,0.0059944,11.4571429,2.61400463
10/30/2008,0.509703239,1.67,9.45,4.190893295,4.26,13.43103448,0.226534773,1.356376952,1.585743409,0,0.171396121,0.725109773,0,0.0051816,10.8571429,2.050925926
10/31/2008,0.509703239,1.68,9.55,4.530695454,4.1,13.24827586,0.226534773,1.359208636,1.670693949,0,0.172085,0.72590025,0,0.0045212,14.3428571,1.978587963
11/1/2008,0.509703239,NA,NA,4.502378608,3.92,13.08275862,0.226534773,1.370535375,1.274258097,0,0.173736,0.73148825,0,0.0066548,18.6428571,1.763310185
11/2/2008,0.509703239,NA,NA,4.474061761,3.77,12.9,0.226534773,1.277089781,0.104772332,0,0.171427806,0.68555616,0,0.0054864,13.9,2.630979938
11/3/2008,0.792871705,NA,NA,4.049309062,NA,12.73448276,0.226534773,1.228951142,0.099108963,0,0.211929306,0.658399423,0,0.0070612,19.2571429,2.893325617
11/4/2008,1.132673864,1.73,13.2,3.539605824,NA,12.57931034,0.226534773,1.243109565,0.283168466,0,0.2613025,0.6645275,0.000211667,0.0034036,11.1571429,2.632716049
11/5/2008,1.047723324,1.74,10.1,3.482972131,NA,12.42068966,0.226534773,1.296911574,0.283168466,0,0.2497455,0.68475225,0.000127,0.00508,33.1714286,3.438464506
11/6/2008,1.019406477,1.75,9.15,3.511288977,3.98,12.18965517,0.212376349,1.302574943,0.283168466,0,0.24755475,0.6857365,0,0.0055372,11.7,4.233603395
11/7/2008,0.991089631,1.77,8.6,3.56792267,3.99,11.94827586,0.212376349,1.299743258,0.271841727,0,0.242363134,0.683506144,0,0.0032512,8.8857143,3.328896605
11/8/2008,0.991089631,1.78,9,3.56792267,3.96,11.74137931,0.212376349,1.302574943,0,0,0.243155755,0.68443475,0,0.0049276,26.7,2.105324074
11/9/2008,0.991089631,1.79,9.25,3.511288977,3.96,11.51724138,0.212376349,1.308238312,0,0,0.2418715,0.68754625,0.006900333,0.0013208,18.8285714,3.922839506
11/10/2008,0.934455937,1.8,8.65,3.56792267,3.92,11.32413793,0.212376349,1.32522842,0,0,0.23644225,0.693039,0,0.0022352,60.7,4.049768519
11/11/2008,0.877822244,1.82,8.75,3.794457443,3.85,11.05172414,0.198217926,1.322396736,0,0,0.22691725,0.692650144,0,0.0026416,44,2.62654321
11/12/2008,0.849505398,1.83,8.9,3.482972131,3.97,10.92758621,0.198217926,1.305406628,0,0,0.221415429,0.6835775,0,0.0051816,30.4,1.848765432
11/13/2008,0.792871705,1.84,9.7,3.482972131,4.02,10.86551724,0.198217926,1.308238312,0,0,0.20989925,0.67910075,0.000508,0.0041148,19.4285714,2.752507716
11/14/2008,0.821188551,1.86,7.1,3.313071051,4.06,10.70689655,0.198217926,1.308238312,0,0,0.21618575,0.67370325,0,0.003048,21.6142857,8.796296296
11/15/2008,0.849505398,1.87,5,3.398021591,4.07,10.42068966,0.198217926,1.345050213,0,0,0.22317075,0.659907711,0,0.0044704,19.3857143,2.563464506
11/16/2008,0.849505398,1.88,6.35,3.284754204,4.09,10.15862069,0.198217926,1.396020537,0,0,0.223195299,0.6544945,0,0.0026416,16.9857143,2.218942901
11/17/2008,0.821188551,1.89,7,3.284754204,4.08,9.937931034,0.184059503,1.418674014,0,0,0.21618575,0.6499225,0.002794,0.0057912,31.3285714,1.945794753
11/18/2008,0.792871705,1.9,8.15,3.171486818,4.1,9.713793103,0.184059503,1.432832437,0,0,0.213233,0.64798575,0,0.00635,11.1285714,2.148148148
11/19/2008,0.792871705,1.91,7.5,3.086536278,4.12,9.575862069,0.184059503,1.432832437,0,0,0.21142325,0.63998475,0,0.0014224,12.4857143,3.130979938
11/20/2008,0.736238011,1.91,6.3,2.944952045,4.16,9.317241379,0.184059503,1.466812653,0,0,0.20202525,0.627257379,0,0.0044704,44.7285714,3.405864198
11/21/2008,0.707921165,1.92,5.25,2.973268892,4.2,9.127586207,0.198217926,1.461149284,0,0,0.19992975,0.630867506,0,0.0044704,22.3714286,4.140625
11/22/2008,0.736238011,1.94,5.75,3.199803665,4.15,9.1,0.226534773,1.466812653,0,0,0.20488275,0.63153925,0,0.0050292,12.2142857,2.757523148
11/23/2008,0.707921165,1.95,4.8,3.228120511,4.14,9.079310345,0.254851619,1.489466131,0,0,0.2013585,0.62982475,0,0.004064,15.8285714,3.351658951
11/24/2008,0.679604318,1.95,5.55,3.228120511,4.14,8.972413793,0.283168466,0.631465679,0,0,0.1932305,0.70939025,0,0.0046736,13.2142857,2.516010802
11/25/2008,0.651287472,1.96,4.65,2.803367812,4.16,8.866666667,0.339802159,0.003936042,0,0,0.189235404,0.7803515,0,0.0042672,9.1714286,2.326774691
11/26/2008,0.651287472,1.97,4,2.944952045,4.09,8.756666667,0.368119006,0,0,0,0.189296842,0.780618506,0,0.0019812,11.1285714,2.371720679
11/27/2008,0.651287472,1.97,4.3,3.086536278,4.07,8.61,0.396435852,0,0,0,0.18691225,0.78406625,0.002074333,0.0004572,36.3857143,3.703703704
11/28/2008,0.651287472,1.98,4.15,3.143169971,4.02,8.416666667,0.424752699,0,0,0,0.1876425,0.78971775,0,0.0026924,68.2142857,2.010030864
11/29/2008,0.651287472,1.99,4.05,3.199803665,4.05,8.176666667,0.424752699,0,0,0,0.18796,0.79238475,4.23E-05,0.0036068,35.5714286,4.945023148
11/30/2008,0.651287472,2,4.05,3.199803665,4.06,7.936666667,0.424752699,0,0,0,0.190627,0.79073375,0,0.0029464,27.6142857,7.906828704
12/1/2008,0.651287472,2.01,3.45,3.143169971,4.07,7.663333333,0.424752699,0,0,0,0.18703925,0.78613,0,0.0041148,27.6714286,3.086805556
12/2/2008,0.622970625,2.02,4.1,3.143169971,4.05,7.423333333,0.424752699,0,0,0,0.186563,0.7877175,0.000169333,0.0027432,15.95,2.648148148
12/3/2008,0.622970625,2.02,4.05,3.114853125,4.07,7.18,0.424752699,0,0,0,0.1833245,0.7845425,0,0.0008128,33.65,5.301388889
12/4/2008,0.594653778,2.03,2.7,3.086536278,4.1,6.873333333,0.424752699,0,0,0,0.180762442,0.78025625,0,0.001016,47.7166667,4.175
12/5/2008,0.622970625,2.05,2.25,3.058219432,4.13,6.566666667,0.424752699,0,0,0,0.1858645,0.7813675,0,0.0024892,41.2333333,1.933333333
12/6/2008,0.651287472,2.06,3.1,3.143169971,4.12,6.406666667,0.424752699,0,0,0,0.186986779,0.78514575,0,0.0032004,18.6833333,2.10787037
12/7/2008,0.622970625,2.04,3.15,3.171486818,4.11,6.303333333,0.424752699,0,0,0,0.185799663,0.78324075,0.000254,0.0036068,20.0666667,1.996064815
12/8/2008,0.622970625,2.04,4.55,3.199803665,4.11,6.22,0.424752699,0,0,0,0.18532475,0.7867015,4.23E-05,0.0012192,26.8333333,5.348148148
12/9/2008,0.622970625,2.05,3.45,3.199803665,4.14,6.033333333,0.424752699,0,0,0,0.1857375,0.788289,0.000169333,0.0014224,48.2333333,6.459027778
12/10/2008,0.622970625,2.07,2.15,3.171486818,4.19,5.833333333,0.424752699,0,0,0,0.18640425,0.7840345,0,0.0019812,43.3333333,3.234259259
12/11/2008,0.651287472,2.08,2.05,3.171486818,4.2,5.683333333,0.424752699,0,0,0,0.187706,0.780161,0,0.00127,37.2,2.854398148
12/12/2008,0.651287472,2.08,3.5,3.143169971,4.22,5.533333333,0.424752699,0,0,0,0.18754725,0.7789545,0,0.0044704,47.5833333,3.045833333
12/13/2008,0.651287472,2.08,3.8,3.228120511,4.26,5.416666667,0.424752699,0,0,0,0.18945225,0.785368,0,0.0026924,16.7166667,4.147453704
12/14/2008,0.594653778,2.1,2.5,3.228120511,4.33,5.24,0.424752699,0,0,0,0.17795875,0.782968771,0,0.0006096,31.2666667,5.414583333
12/15/2008,0.481386392,2.17,1.15,3.001585739,4.6,5.076666667,0.424752699,0,0,0,0.157607,0.749851543,0,0.0010668,41.8,4.160416667
12/16/2008,0.622970625,2.21,0.8,2.831684659,4.7,4.85,0.424752699,0,0,0,0.1749425,0.755015,0,0.0011176,35.7333333,2.667592593
12/17/2008,0.707921165,2.18,1.35,3.029902585,4.39,4.6,0.424752699,0,0,0,0.18170525,0.782955,0.001143,0.0035052,26.7833333,1.308333333
12/18/2008,0.736238011,2.17,1.95,3.199803665,4.25,4.4,0.424752699,0,0,0,0.18107025,0.78368525,0,0.0018796,30.5333333,3.607638889
12/19/2008,0.736238011,2.15,1.85,3.086536278,4.28,4.193333333,0.424752699,0,0,0,0.17630775,0.7845552,0,0.0014732,33.8,3.3
12/20/2008,0.707921165,2.16,2.45,3.086536278,4.33,4.023333333,0.424752699,0,0,0,0.17018,NA,0,0.0011176,26.65,3.337037037
12/21/2008,0.651287472,2.18,2.5,3.029902585,4.42,3.863333333,0.424752699,0,0,0,0.16017875,NA,4.23E-05,0.0028956,27.6833333,3.264583333
12/22/2008,0.679604318,2.21,2.45,3.001585739,4.52,3.673333333,0.424752699,0,0,0,0.16189325,NA,0,0.0019304,20.8166667,7.65625
12/23/2008,0.736238011,2.2,2.55,3.199803665,4.38,3.5,0.453069545,0,0,0,0.1712595,0.792652528,0.000254,0.0018796,30.25,4.497916667
12/24/2008,0.651287472,2.2,1.85,3.143169971,4.34,3.32,0.424752699,0,0,0,0.1608455,0.7855585,0,0.0039116,22.4666667,2.807175926
12/25/2008,0.679604318,2.2,3.2,3.114853125,4.32,3.226666667,0.424752699,0,0,0,0.163197702,0.787019,0,0.006604,22.6833333,3.616666667
12/26/2008,0.651287472,2.13,3.65,3.171486818,4.3,3.226666667,0.424752699,0,0,0,0.158271411,0.7953375,0,0.0023876,14.45,7.999537037
12/27/2008,0.622970625,2.13,3.25,3.199803665,4.31,3.183333333,0.424752699,0,0,0,0.155127158,0.793115,0,0.003048,11.5333333,3.363194444
12/28/2008,0.622970625,2.16,3.5,3.171486818,4.33,3.09,0.424752699,0,0,0,0.153972126,0.7894955,0,0.0029972,14.6,2.371064815
12/29/2008,0.622970625,2.16,3.25,3.171486818,4.31,3.05,0.424752699,0,0,0,0.153794298,0.7858125,0,0.0046228,19.1666667,2.629398148
12/30/2008,0.622970625,2.15,3.55,3.171486818,4.28,3.043333333,0.424752699,0,0,0,0.152146,0.79073375,0,0.0034544,12.1,3.429861111
12/31/2008,0.594653778,2.16,3.55,3.143169971,4.27,3.01,0.424752699,0,0,0,0.150454468,0.78317725,NA,NA,23.3333333,3.00625
1/1/2009,0.594653778,2.17,3.2,3.114853125,4.26,2.943333333,0.424752699,0,0,0,0.1494155,0.78613,0,0.0039116,14.3166667,3.078703704
1/2/2009,0.622970625,2.17,3.55,3.143169971,4.22,2.91,0.424752699,0,0,0,0.15186025,0.78628875,0,0.0030988,13.1,2.418518519
1/3/2009,0.594653778,2.16,3.55,3.143169971,4.2,2.95,0.424752699,0,0,0,0.15090775,0.7878445,0,0.0011176,25.1,4.60787037
1/4/2009,0.594653778,2.17,2.8,3.114853125,4.19,2.95,0.424752699,0,0,0,0.1481328,0.781685,0,0.0020828,30.35,2.108796296
1/5/2009,0.594653778,2.19,2.25,3.086536278,4.18,2.893333333,0.424752699,0,0,0,0.149191579,0.7794625,0,0.0029972,23.1333333,2.548842593
1/6/2009,0.622970625,2.18,2.05,3.114853125,4.18,2.81,0.424752699,0,0,0,0.1552575,0.7788275,0,0.0045212,16.0166667,3.842824074
1/7/2009,0.651287472,2.17,2.4,3.029902585,4.17,2.676666667,0.424752699,0,0,0,0.1604645,0.78127225,0,0.0044196,12.8666667,3.079398148
1/8/2009,0.622970625,2.15,2.3,2.944952045,4.16,2.703333333,0.424752699,0,0,0,0.1552575,0.781685,0.000338667,0.0030988,11.55,2.578009259
1/9/2009,0.707921165,2.14,2.25,3.058219432,4.14,2.816666667,0.424752699,0,0,0,0.1694815,0.78635225,0,0.002286,35.7666667,6.345601852
1/10/2009,0.736238011,2.13,1.7,3.029902585,4.15,2.813333333,0.424752699,0,0,0,0.1732915,0.78749525,0,0.0021844,16.75,2.310185185
1/11/2009,0.736238011,2.13,1.6,3.114853125,4.13,2.763333333,0.424752699,0,0,0,0.171323,0.7854315,0,0.0019304,18.4166667,2.046990741
1/12/2009,0.622970625,2.13,1.25,3.143169971,4.13,2.63,0.424752699,0,0,0,0.15154275,0.7844155,0,0.0026416,28.4666667,5.177777778
1/13/2009,0.339802159,2.14,0.85,3.058219432,4.14,2.63,0.424752699,0,0,0,0.0981075,0.775589,0,0.0021844,17.5166667,2.281712963
1/14/2009,0.274673412,2.13,1.1,3.029902585,4.13,2.766666667,0.424752699,0,0,0,0.0799465,0.770001,0,0.0010668,30.7,3.588888889
1/15/2009,0.229366457,2.13,0.55,2.944952045,4.16,2.833333333,0.396435852,0,0,0,0.066421,0.76450825,0,0.0036068,46.4166667,3.396064815
1/16/2009,0.235029827,2.17,1.4,2.944952045,4.16,2.89,0.368119006,0,0,0,0.06804025,0.76177775,0,0.004318,16.5833333,2.966435185
1/17/2009,0.232198142,2.16,2,2.916635199,4.14,2.95,0.283168466,0,0,0,0.066929,0.76457175,0,0.0069088,13.5666667,4.091203704
1/18/2009,0.226534773,2.15,2.6,2.916635199,4.14,3,0.311485312,0,0,0,0.0653415,0.7646035,0,0.0074676,6.1,5.669675926
1/19/2009,0.226534773,2.14,3.6,2.973268892,4.12,3.14,0.339802159,0,0,0,0.064915915,0.7653655,0,0.0054356,6.0833333,6.356944444
1/20/2009,0.220871403,2.15,3.7,2.916635199,4.12,3.326666667,0.368119006,0,0,0,0.0633095,0.76450825,0,0.005588,8.25,3.522916667
1/21/2009,0.226534773,2.17,4.1,2.888318352,4.11,3.51,0.339802159,0,0,0,0.06524625,0.76406375,0,0.0051816,5.6666667,2.701851852
1/22/2009,0.232198142,2.17,5,2.888318352,4.09,3.663333333,0.339802159,0,0,0,0.066731745,0.76514325,0,0.0024384,7.1166667,2.444907407
1/23/2009,0.223703088,2.17,3.85,2.888318352,4.08,3.82,0.339802159,0,0,0,0.06378575,0.76298425,0,0.0019304,26.85,5.055092593
1/24/2009,0.223703088,2.18,3.05,2.831684659,4.11,3.803333333,0.311485312,0,0,0,0.06384925,0.75752325,0,0.0011684,35.3666667,4.913425926
1/25/2009,0.226534773,2.18,1.65,2.803367812,4.19,3.626666667,0.311485312,0,0,0,0.06550025,0.75269725,0,0.0004064,35.75,4.482175926
1/26/2009,0.226534773,2.2,0.6,2.746734119,4.33,3.493333333,0.283168466,0,0,0,0.0650875,0.7416165,0,0.0006096,63.2,4.493518519
1/27/2009,0.226534773,2.22,1,2.690100426,4.24,3.42,0.254851619,0,0,0,0.0763905,0.75301475,0,0.00254,48.2166667,1.783796296
1/28/2009,0.226534773,2.25,1.55,2.690100426,4.18,3.336666667,0.254851619,0,0,0,0.07350125,0.747395,0,0.00254,14.8833333,2.443518519
1/29/2009,0.226534773,2.21,3,2.690100426,4.08,3.293333333,0.283168466,0,0,0,0.075946,0.7519035,0,0.0042672,13.3,2.839351852
1/30/2009,0.223703088,2.22,3,2.746734119,4.12,3.3,0.368119006,0,0,0,0.06429375,0.75231625,0,0.0053848,11.6666667,3.109722222
1/31/2009,0.226534773,2.2,2.9,2.775050966,4.11,3.346666667,0.396435852,0,0,0,0.065405,0.7601585,0,0.0024892,6.05,2.798611111
2/1/2009,0.235029827,2.19,3.45,2.803367812,4.13,3.366666667,0.396435852,0,0,0,0.06746875,0.75453875,0,0.003048,19.1833333,2.831944444
2/2/2009,0.235029827,2.21,3.7,2.775050966,4.14,3.343333333,0.396435852,0,0,0,0.06823075,0.75180825,0,0.00381,12.2666667,2.580555556
2/3/2009,0.235029827,2.21,4,2.803367812,4.12,3.426666667,0.396435852,0,0,0,0.068178947,0.7508875,0,0.0047752,18.6,3.139351852
2/4/2009,0.237861511,2.2,5.45,2.803367812,4.12,3.553333333,0.424752699,0,0,0,0.068453,0.75612625,0,0.0047244,6.7166667,2.618287037
2/5/2009,0.226534773,2.22,4.8,2.860001506,4.1,3.663333333,0.453069545,0,0,0,0.06524625,0.75206225,0,0.0076708,7.0666667,2.241898148
2/6/2009,0.223703088,2.23,5.1,2.831684659,4.09,3.78,0.453069545,0,0,0,0.0645795,0.75568175,0,0.004318,6.7,5.124768519
2/7/2009,0.226534773,2.24,5.35,2.775050966,4.08,3.85,0.424752699,0,0,0,0.065278,0.75174475,0.009652,0.0016256,15.6833333,3.142592593
2/8/2009,0.20671298,2.24,5.65,2.803367812,4.09,3.906666667,0.509703239,0,0,0,0.0574675,0.75244325,8.47E-05,0.00508,45.3833333,4.268981481
2/9/2009,0.237861511,2.22,5.6,3.029902585,3.98,4.066666667,0.849505398,0,0,0,0.06899275,0.77885925,0.000465667,0.004572,14.6833333,7.361111111
2/10/2009,0.229366457,2.24,5.1,3.058219432,4.02,4.21,0.566336932,0,0,0,0.0658495,0.77390625,0,0.0044704,23.5285714,4.124228395
2/11/2009,0.218039719,2.25,5.45,2.973268892,4.05,4.366666667,0.481386392,0,0,0,0.06276975,0.76152375,0,0.0032004,17.1285714,3.912229938
2/12/2009,0.220871403,2.25,5,2.888318352,4.13,4.493333333,0.481386392,0,0,0,0.06296025,0.753237,0,0.0021844,23.5142857,3.404513889
